Scan Number,RAW File,Ion Injection Time (ms),Total Number of Peaks,Total Ion Current,Retention Time (s),Base Peak Intensity,Base Peak Mass,Multi Inject Info,Multiple Injection
1069,Ref 1,23.040,57960,33876312.0,4.2318159,1658054.5,391.2837731,IT=12;12 ,ii
1070,Ref 1,23.141,61620,39819576.0,4.2359013,2048492.9,391.2836858,IT=12;12 ,ii
1071,Ref 1,26.595,66288,41210144.0,4.23987,2200552.0,391.2837452,IT=13;13 ,ii
1072,Ref 1,28.680,67176,39120480.0,4.2440075,1945241.9,391.2835922,IT=14;14 ,ii
1073,Ref 1,34.305,73984,38514296.0,4.2482137,1945979.4,391.2836889,IT=17;17 ,ii
1074,Ref 1,22.181,58696,40518164.0,4.2521491,2251747.8,391.2837651,IT=11;11 ,ii
1075,Ref 1,30.534,71956,43068940.0,4.2562053,2154586.2,391.2837012,IT=15;15 ,ii
1076,Ref 1,34.578,73920,38749248.0,4.2603949,1979037.2,391.2837198,IT=17;17 ,ii
1077,Ref 1,29.244,70316,39417732.0,4.2644511,2082753.0,391.2836956,IT=15;15 ,ii
1078,Ref 1,30.372,66000,35078496.0,4.2685844,1690039.8,391.283661,IT=15;15 ,ii
1079,Ref 1,24.591,60744,36910672.0,4.2724448,2025518.2,391.2837198,IT=12;12 ,ii
1080,Ref 1,25.247,61768,38308608.0,4.276549,2037323.9,391.2837042,IT=13;13 ,ii
1081,Ref 1,30.906,71744,40259436.0,4.2807302,1944090.4,391.2836963,IT=15;15 ,ii
1082,Ref 1,24.178,62608,38499400.0,4.2847385,1935710.2,391.2836087,IT=12;12 ,ii
1083,Ref 1,26.779,67640,40964508.0,4.2888717,2143697.5,391.2837339,IT=13;13 ,ii
1084,Ref 1,28.062,65540,37015248.0,4.2928259,1934401.1,391.2837522,IT=14;14 ,ii
1085,Ref 1,32.011,70128,39497064.0,4.2970071,2072436.1,391.2837527,IT=16;16 ,ii
1086,Ref 1,24.054,64776,40813836.0,4.301005,2202544.0,391.2836862,IT=12;12 ,ii
1087,Ref 1,25.024,62736,39758632.0,4.3051091,2016738.8,391.28375,IT=13;13 ,ii
1088,Ref 1,22.744,60260,35252688.0,4.3091592,1767258.6,391.2838322,IT=11;11 ,ii
1089,Ref 1,30.083,68892,41300888.0,4.3133591,2100855.2,391.2837455,IT=15;15 ,ii
1090,Ref 1,23.956,61740,37852724.0,4.3173715,1884757.9,391.2837501,IT=12;12 ,ii
1091,Ref 1,26.011,61348,37634104.0,4.3215007,1956103.8,391.2837766,IT=13;13 ,ii
1092,Ref 1,26.672,64480,39093876.0,4.325434,2098081.0,391.2836732,IT=13;13 ,ii
1093,Ref 1,25.420,64360,40003024.0,4.3295174,2070971.4,391.2836552,IT=13;13 ,ii
1094,Ref 1,27.742,66736,38268380.0,4.3336506,1883103.1,391.2836985,IT=14;14 ,ii
1095,Ref 1,36.307,75192,38575124.0,4.3378964,2016157.1,391.2836952,IT=18;18 ,ii
1096,Ref 1,31.838,69828,39628552.0,4.3420214,1981852.4,391.2837211,IT=16;16 ,ii
1097,Ref 1,21.817,57996,36580332.0,4.3459881,1881738.9,391.2837757,IT=11;11 ,ii
1098,Ref 1,28.084,67036,41095604.0,4.3501755,2250220.8,391.2836922,IT=14;14 ,ii
1099,Ref 1,47.299,83696,38983976.0,4.3545963,1916209.2,391.2837456,IT=24;24 ,ii
1100,Ref 1,31.545,65828,35856460.0,4.3585067,1750873.9,391.2836306,IT=16;16 ,ii
1101,Ref 1,22.066,59428,39149956.0,4.3623088,2083465.9,391.2836053,IT=11;11 ,ii
1102,Ref 1,22.739,61796,39697452.0,4.3663963,2120034.5,391.2836028,IT=11;11 ,ii
1103,Ref 1,31.511,73752,39602848.0,4.3706212,1944729.6,391.2835687,IT=16;16 ,ii
1104,Ref 1,20.128,58104,42687152.0,4.3745524,2335971.0,391.2835694,IT=10;10 ,ii
1105,Ref 1,25.036,64560,43366268.0,4.3785441,2253278.5,391.2835485,IT=13;13 ,ii
1106,Ref 1,34.749,74440,36999252.0,4.3827983,1788022.4,391.2836318,IT=17;17 ,ii
1107,Ref 1,26.427,63332,37111004.0,4.3868003,1971208.9,391.2836716,IT=13;13 ,ii
1108,Ref 1,26.844,65104,40884164.0,4.3909065,2136369.2,391.283678,IT=13;13 ,ii
1109,Ref 1,41.268,80768,39518472.0,4.3950856,1942832.1,391.2835977,IT=21;21 ,ii
1110,Ref 1,25.270,61488,35861772.0,4.398994,1941027.8,391.2836887,IT=13;13 ,ii
1111,Ref 1,27.357,68536,39751696.0,4.4031252,2027095.9,391.2836413,IT=14;14 ,ii
1112,Ref 1,23.072,59952,36697444.0,4.4071564,1806710.4,391.2836739,IT=12;12 ,ii
1113,Ref 1,41.090,75640,37667280.0,4.411373,1924939.9,391.2836785,IT=21;21 ,ii
1114,Ref 1,25.373,64172,39228056.0,4.4152855,2088550.1,391.2836339,IT=13;13 ,ii
1115,Ref 1,33.141,72672,39328676.0,4.4195083,1858827.9,391.2837436,IT=17;17 ,ii
1116,Ref 1,42.456,78576,36326092.0,4.4238188,1818729.0,391.2838283,IT=21;21 ,ii
1117,Ref 1,25.840,65424,41961752.0,4.4277125,2201671.8,391.2836655,IT=13;13 ,ii
1118,Ref 1,32.017,70116,37788248.0,4.4317479,1827397.1,391.2837087,IT=16;16 ,ii
1119,Ref 1,27.187,65504,37462104.0,4.4358041,1985944.9,391.2837015,IT=14;14 ,ii
1120,Ref 1,26.749,64948,38908044.0,4.439904,2195992.0,391.2836263,IT=13;13 ,ii
1121,Ref 1,21.024,52944,35279976.0,4.4439082,1774207.9,391.283763,IT=11;11 ,ii
1122,Ref 1,28.441,67704,41434236.0,4.4479374,2166802.8,391.2836456,IT=14;14 ,ii
1123,Ref 1,20.271,59276,41350828.0,4.4519124,2266103.2,391.2837386,IT=10;10 ,ii
1124,Ref 1,29.229,69424,41286392.0,4.456131,1992327.9,391.2836261,IT=15;15 ,ii
1125,Ref 1,33.094,73136,38892776.0,4.4603123,1961449.2,391.2836077,IT=17;17 ,ii
1126,Ref 1,29.481,66640,38709848.0,4.4642206,2126487.2,391.2836516,IT=15;15 ,ii
1127,Ref 1,22.535,59140,38426620.0,4.4682227,2016332.4,391.2837017,IT=11;11 ,ii
1128,Ref 1,32.360,74764,38806352.0,4.4724664,1903147.9,391.2836193,IT=16;16 ,ii
1129,Ref 1,22.384,58924,37637568.0,4.4764309,2075466.8,391.2836933,IT=11;11 ,ii
1130,Ref 1,22.527,63072,44448900.0,4.4805101,2176006.8,391.2836907,IT=11;11 ,ii
1131,Ref 1,29.467,69104,39266804.0,4.4847038,1981562.0,391.2836515,IT=15;15 ,ii
1132,Ref 1,29.415,69512,40368220.0,4.4888184,2206387.0,391.2837247,IT=15;15 ,ii
1133,Ref 1,28.780,69260,40578600.0,4.4929246,2042570.1,391.2836959,IT=14;14 ,ii
1134,Ref 1,26.842,66224,39517148.0,4.4970078,2010068.1,391.2835852,IT=13;13 ,ii
1135,Ref 1,28.086,64560,39873600.0,4.5011287,2163135.0,391.2836682,IT=14;14 ,ii
1136,Ref 1,30.242,71692,42933448.0,4.5052745,2126454.0,391.2836054,IT=15;15 ,ii
1137,Ref 1,32.184,71648,38271664.0,4.5094223,1869322.8,391.2836571,IT=16;16 ,ii
1138,Ref 1,24.960,63584,38140556.0,4.513439,2032539.9,391.2837868,IT=12;12 ,ii
1139,Ref 1,32.082,73220,39667004.0,4.5174807,1929025.2,391.2837611,IT=16;16 ,ii
1140,Ref 1,21.637,60500,40825144.0,4.5214411,2103892.0,391.2837515,IT=11;11 ,ii
1141,Ref 1,22.917,60564,39429072.0,4.525541,2202974.5,391.2837982,IT=11;11 ,ii
1142,Ref 1,31.111,68644,38493576.0,4.5297535,1971188.0,391.2837753,IT=16;16 ,ii
1143,Ref 1,29.322,68776,39944508.0,4.5336764,2000274.2,391.2837905,IT=15;15 ,ii
1145,Ref 1,25.080,64024,38062656.0,4.5378764,2096428.8,391.2838661,IT=13;13 ,ii
1147,Ref 1,25.639,63252,39184472.0,4.5421326,1957931.9,391.2837036,IT=13;13 ,ii
1148,Ref 1,21.076,61124,43042832.0,4.5461576,2253370.2,391.283691,IT=11;11 ,ii
1149,Ref 1,19.438,57708,38661836.0,4.5501991,2172045.8,391.2837373,IT=9.7;9.7 ,ii
1150,Ref 1,25.778,66920,40079216.0,4.5542075,2072546.9,391.2836672,IT=13;13 ,ii
1151,Ref 1,19.971,56404,38059092.0,4.5581971,1979721.1,391.2837485,IT=10;10 ,ii
1152,Ref 1,30.693,66628,36224332.0,4.5624449,1880932.9,391.2837943,IT=15;15 ,ii
1153,Ref 1,36.082,71224,37553320.0,4.5666574,1951004.0,391.2836965,IT=18;18 ,ii
1154,Ref 1,40.637,77244,38185856.0,4.5707199,1809467.9,391.2837185,IT=20;20 ,ii
1155,Ref 1,24.446,65476,41900712.0,4.574622,2157854.2,391.283704,IT=12;12 ,ii
1156,Ref 1,23.247,61192,42162788.0,4.5786906,2225468.2,391.283721,IT=12;12 ,ii
1157,Ref 1,25.125,63060,39805916.0,4.582799,2011751.6,391.2836986,IT=13;13 ,ii
1158,Ref 1,33.091,70300,38013068.0,4.5868531,2035524.1,391.2838127,IT=17;17 ,ii
1159,Ref 1,21.094,58816,41242552.0,4.5907927,2127911.8,391.2837729,IT=11;11 ,ii
1160,Ref 1,27.974,66824,40827068.0,4.5949801,2038101.4,391.2836902,IT=14;14 ,ii
1161,Ref 1,29.458,63640,33667216.0,4.5991093,1723973.2,391.2838382,IT=15;15 ,ii
1163,Ref 1,24.502,61984,38856760.0,4.603301,2077880.5,391.2837575,IT=12;12 ,ii
1164,Ref 1,33.106,69696,36325416.0,4.6075343,1762883.8,391.2837574,IT=17;17 ,ii
1165,Ref 1,27.648,64992,36796612.0,4.6115738,1855496.0,391.2838766,IT=14;14 ,ii
1166,Ref 1,19.621,53048,35191964.0,4.6155488,1975034.9,391.2838369,IT=9.8;9.8 ,ii
1167,Ref 1,50.000,83548,34725640.0,4.6201237,1585846.5,391.2837384,IT=25;25 ,ii
1168,Ref 1,28.716,67672,38153456.0,4.6237654,2009870.1,391.2836551,IT=14;14 ,ii
1169,Ref 1,27.557,66796,39379356.0,4.6278591,2066258.6,391.2836443,IT=14;14 ,ii
1170,Ref 1,30.429,69180,38713544.0,4.6320132,1914522.9,391.2836314,IT=15;15 ,ii
1171,Ref 1,28.561,65792,35355768.0,4.6361111,1804922.6,391.2836967,IT=14;14 ,ii
1172,Ref 1,33.262,74808,41794116.0,4.6401403,2240528.5,391.2837066,IT=17;17 ,ii
1173,Ref 1,26.284,64104,38334680.0,4.6441611,1937916.4,391.2836293,IT=13;13 ,ii
1174,Ref 1,34.296,72044,36281048.0,4.6483923,1823589.5,391.2838067,IT=17;17 ,ii
1175,Ref 1,24.476,61028,39185608.0,4.6523673,2066541.8,391.2836287,IT=12;12 ,ii
1176,Ref 1,33.168,77160,40918544.0,4.656436,1990473.1,391.2837794,IT=17;17 ,ii
1177,Ref 1,26.939,67768,39939948.0,4.6604651,2021538.1,391.2836511,IT=13;13 ,ii
1178,Ref 1,23.521,65036,41429036.0,4.664513,2245089.5,391.2837365,IT=12;12 ,ii
1179,Ref 1,25.296,62636,37805104.0,4.6686359,1901531.4,391.2837084,IT=13;13 ,ii
1180,Ref 1,33.140,73084,38941800.0,4.67269,1964005.6,391.2837393,IT=17;17 ,ii
1181,Ref 1,21.175,59908,38592832.0,4.67664,2051520.0,391.2837601,IT=11;11 ,ii
1182,Ref 1,20.034,61208,43028400.0,4.6806942,2173494.8,391.2837663,IT=10;10 ,ii
1183,Ref 1,49.524,84628,36587488.0,4.6852461,1750553.4,391.2837946,IT=25;25 ,ii
1184,Ref 1,29.192,65688,37734848.0,4.6890712,1997029.2,391.2836785,IT=15;15 ,ii
1185,Ref 1,25.974,65144,40314360.0,4.692967,2118919.2,391.283676,IT=13;13 ,ii
1186,Ref 1,30.472,66788,34333432.0,4.6971482,1685343.6,391.2837138,IT=15;15 ,ii
1187,Ref 1,23.498,62072,42963812.0,4.7011502,2321917.8,391.2836771,IT=12;12 ,ii
1188,Ref 1,29.790,67500,40472944.0,4.7053398,2128579.5,391.2837325,IT=15;15 ,ii
1189,Ref 1,32.270,71816,36901356.0,4.7093294,1754382.8,391.2837556,IT=16;16 ,ii
1190,Ref 1,28.827,71336,39018100.0,4.7134044,2064529.8,391.2837363,IT=14;14 ,ii
1191,Ref 1,31.434,72736,40290200.0,4.7175606,2086553.8,391.2836574,IT=16;16 ,ii
1192,Ref 1,28.139,63324,35194788.0,4.7216355,1699581.2,391.2837778,IT=14;14 ,ii
1193,Ref 1,26.236,61464,37967944.0,4.7257168,2030837.0,391.2837082,IT=13;13 ,ii
1194,Ref 1,24.938,61488,40140672.0,4.7298001,2044435.6,391.2836767,IT=12;12 ,ii
1195,Ref 1,19.095,58868,42813624.0,4.7337917,2190695.0,391.2837443,IT=9.5;9.5 ,ii
1196,Ref 1,26.772,63988,40422876.0,4.7379813,2153051.5,391.2837421,IT=13;13 ,ii
1197,Ref 1,29.583,71016,40296240.0,4.7419625,2134397.5,391.2838226,IT=15;15 ,ii
1198,Ref 1,25.642,69220,41338008.0,4.7460187,2036653.2,391.28365,IT=13;13 ,ii
1199,Ref 1,31.095,71124,39451392.0,4.7502062,2051935.9,391.2837463,IT=16;16 ,ii
1200,Ref 1,29.660,69152,42187820.0,4.7543082,2129806.2,391.2837176,IT=15;15 ,ii
1201,Ref 1,38.771,76976,38404212.0,4.7585831,1863321.5,391.2837671,IT=19;19 ,ii
1202,Ref 1,21.413,56400,35485280.0,4.7622853,1899775.8,391.2836037,IT=11;11 ,ii
1203,Ref 1,31.564,68292,38090140.0,4.766529,1961142.4,391.2838038,IT=16;16 ,ii
1204,Ref 1,21.337,62148,42375480.0,4.7704977,2136314.2,391.2838526,IT=11;11 ,ii
1205,Ref 1,21.073,58852,38308284.0,4.7745581,2056327.8,391.2838557,IT=11;11 ,ii
1206,Ref 1,28.943,68060,38668724.0,4.7785956,2031339.6,391.283753,IT=14;14 ,ii
1207,Ref 1,24.035,62968,39731276.0,4.7826227,2014869.4,391.283805,IT=12;12 ,ii
1208,Ref 1,30.076,71632,38100608.0,4.7868122,1989993.6,391.2836618,IT=15;15 ,ii
1209,Ref 1,26.713,64812,40325236.0,4.7908851,2101179.8,391.2836864,IT=13;13 ,ii
1210,Ref 1,27.600,66180,37713260.0,4.7948351,1828837.4,391.283605,IT=14;14 ,ii
1211,Ref 1,40.372,79868,37535380.0,4.7991558,1803027.1,391.2837501,IT=20;20 ,ii
1212,Ref 1,30.958,69076,39652120.0,4.8031683,2005819.0,391.283743,IT=15;15 ,ii
1213,Ref 1,31.010,68344,39810788.0,4.8072996,1981779.4,391.2837467,IT=16;16 ,ii
1214,Ref 1,32.671,69960,36516704.0,4.8114537,1749428.1,391.2837315,IT=16;16 ,ii
1215,Ref 1,26.971,65928,40234612.0,4.8154933,2220245.5,391.283637,IT=13;13 ,ii
1216,Ref 1,26.984,66332,38746120.0,4.8195974,1862312.2,391.2836653,IT=13;13 ,ii
1217,Ref 1,23.187,61280,37106044.0,4.8236349,1965491.9,391.2836732,IT=12;12 ,ii
1218,Ref 1,24.869,64252,41994224.0,4.8277432,2278529.0,391.2836306,IT=12;12 ,ii
1219,Ref 1,25.582,65544,36731648.0,4.8316723,1836296.2,391.2837052,IT=13;13 ,ii
1220,Ref 1,37.312,74996,37054432.0,4.835964,1825375.6,391.2837021,IT=19;19 ,ii
1221,Ref 1,23.671,57772,37533864.0,4.8398951,2172264.0,391.2837061,IT=12;12 ,ii
1222,Ref 1,36.763,74156,37461304.0,4.8441993,1820203.9,391.2836868,IT=18;18 ,ii
1223,Ref 1,32.957,71148,38998036.0,4.8481181,1936583.8,391.2836615,IT=16;16 ,ii
1224,Ref 1,31.875,73300,40081576.0,4.8522368,2055335.0,391.2836528,IT=16;16 ,ii
1225,Ref 1,27.770,69196,42021144.0,4.8562971,2166779.8,391.2837497,IT=14;14 ,ii
1226,Ref 1,26.933,63844,35424132.0,4.860395,1761004.5,391.2837514,IT=13;13 ,ii
1227,Ref 1,45.348,85812,38885924.0,4.8646388,1965815.1,391.2837997,IT=23;23 ,ii
1228,Ref 1,28.339,69100,40454032.0,4.8685242,2148892.0,391.2836967,IT=14;14 ,ii
1229,Ref 1,23.846,59164,37737708.0,4.8725616,1933850.1,391.2837999,IT=12;12 ,ii
1230,Ref 1,40.132,77196,36568484.0,4.8769219,1891055.0,391.2837706,IT=20;20 ,ii
1231,Ref 1,26.916,65180,38820220.0,4.8806948,2066799.8,391.2837339,IT=13;13 ,ii
1232,Ref 1,37.916,80128,40179956.0,4.8849804,1839409.4,391.2837687,IT=19;19 ,ii
1233,Ref 1,26.448,66580,40501556.0,4.888949,2111413.0,391.2837416,IT=13;13 ,ii
1234,Ref 1,37.014,75332,39778916.0,4.8932302,1985288.9,391.2837525,IT=19;19 ,ii
1235,Ref 1,28.104,64668,39028672.0,4.8972385,1895591.2,391.2836631,IT=14;14 ,ii
1236,Ref 1,35.424,73660,40364624.0,4.9013031,2094245.8,391.2837293,IT=18;18 ,ii
1237,Ref 1,20.229,56004,36052072.0,4.905199,1930526.4,391.2838398,IT=10;10 ,ii
1238,Ref 1,28.082,65740,38943376.0,4.9093967,1890178.2,391.2836137,IT=14;14 ,ii
1239,Ref 1,29.607,67048,37022540.0,4.9135301,1916585.1,391.2836655,IT=15;15 ,ii
1240,Ref 1,24.657,62308,39581516.0,4.9174009,2137212.0,391.2836784,IT=12;12 ,ii
1241,Ref 1,27.498,64944,36914604.0,4.9215384,1806846.4,391.2836326,IT=14;14 ,ii
1242,Ref 1,24.554,61532,34760180.0,4.9255925,1807019.6,391.2836303,IT=12;12 ,ii
1243,Ref 1,26.350,68972,41641016.0,4.9297133,2205413.5,391.2836142,IT=13;13 ,ii
1244,Ref 1,29.982,70636,40517544.0,4.9337071,1945661.4,391.283617,IT=15;15 ,ii
1245,Ref 1,25.906,65476,38801080.0,4.9377695,2005398.8,391.2837173,IT=13;13 ,ii
1246,Ref 1,24.821,62744,39674356.0,4.9418466,2149002.5,391.2837452,IT=12;12 ,ii
1247,Ref 1,22.756,63668,41103664.0,4.9459007,2057848.2,391.2836898,IT=11;11 ,ii
1248,Ref 1,19.296,53992,38532776.0,4.9497549,2091428.1,391.2836798,IT=9.6;9.6 ,ii
1249,Ref 1,25.492,64192,40139608.0,4.9539236,2201791.2,391.2836927,IT=13;13 ,ii
1250,Ref 1,30.107,68608,38996660.0,4.9581006,1849415.9,391.2836908,IT=15;15 ,ii
1251,Ref 1,26.389,63000,37522284.0,4.9621527,1959333.4,391.2836563,IT=13;13 ,ii
1252,Ref 1,26.506,68688,41810100.0,4.9662651,2219630.0,391.2835266,IT=13;13 ,ii
1253,Ref 1,27.788,69068,42177776.0,4.9702151,2098391.5,391.2835948,IT=14;14 ,ii
1254,Ref 1,19.310,52440,32784538.0,4.9741901,1674832.1,391.2837843,IT=9.7;9.7 ,ii
1255,Ref 1,27.662,66704,40572484.0,4.9783879,2086247.8,391.2836659,IT=14;14 ,ii
1256,Ref 1,26.744,68164,41813388.0,4.9824754,2097685.2,391.2835732,IT=13;13 ,ii
1257,Ref 1,30.411,71200,40893828.0,4.9864755,2101914.5,391.2835891,IT=15;15 ,ii
1258,Ref 1,20.899,56924,38208436.0,4.99044,2109230.0,391.2837206,IT=10;10 ,ii
1259,Ref 1,30.097,70600,39718192.0,4.9946691,1898247.9,391.2836281,IT=15;15 ,ii
1260,Ref 1,33.342,71692,38114500.0,4.9988337,1851694.1,391.2836598,IT=17;17 ,ii
1261,Ref 1,22.820,60856,39931108.0,5.0026295,2286219.0,391.2836354,IT=11;11 ,ii
1262,Ref 1,24.124,65460,45477540.0,5.0067336,2257981.0,391.2836327,IT=12;12 ,ii
1263,Ref 1,37.357,72688,37194164.0,5.0110378,1805199.1,391.2836683,IT=19;19 ,ii
1264,Ref 1,23.758,59768,37845112.0,5.014969,2101331.2,391.2836675,IT=12;12 ,ii
1265,Ref 1,23.055,61788,41212496.0,5.0188794,2213564.0,391.2836746,IT=12;12 ,ii
1266,Ref 1,42.393,83040,37981236.0,5.0232794,1796637.6,391.2836532,IT=21;21 ,ii
1267,Ref 1,30.347,69080,40619144.0,5.0272481,2204740.8,391.2835722,IT=15;15 ,ii
1268,Ref 1,27.969,70820,42329648.0,5.0313293,2088138.4,391.2836536,IT=14;14 ,ii
1269,Ref 1,29.275,68728,40221236.0,5.0353043,1972835.5,391.2836596,IT=15;15 ,ii
1271,Ref 1,24.225,61140,39393852.0,5.0394918,2134953.5,391.2837561,IT=12;12 ,ii
1273,Ref 1,25.209,65472,40985084.0,5.0437459,2058069.1,391.2836459,IT=13;13 ,ii
1274,Ref 1,24.528,65908,42100932.0,5.0478292,2175592.5,391.2835557,IT=12;12 ,ii
1275,Ref 1,24.029,62744,39556036.0,5.0519125,2078626.0,391.2836921,IT=12;12 ,ii
1276,Ref 1,19.446,57256,40477484.0,5.0557501,2173228.0,391.2836952,IT=9.7;9.7 ,ii
1277,Ref 1,18.107,54308,40591460.0,5.0598021,2117741.5,391.2836665,IT=9.1;9.1 ,ii
1278,Ref 1,32.016,74328,40586032.0,5.0640853,1988223.6,391.2836296,IT=16;16 ,ii
1279,Ref 1,32.726,73612,41416340.0,5.068227,2157159.0,391.2836985,IT=16;16 ,ii
1280,Ref 1,35.582,74984,39018768.0,5.0722395,1874683.2,391.2836785,IT=18;18 ,ii
1281,Ref 1,26.227,64872,39730192.0,5.0762332,2139418.5,391.2836743,IT=13;13 ,ii
1282,Ref 1,26.728,65576,38927932.0,5.0803435,2100504.2,391.2836843,IT=13;13 ,ii
1283,Ref 1,25.960,64260,38737948.0,5.084431,1848179.4,391.283617,IT=13;13 ,ii
1284,Ref 1,27.071,66004,38319812.0,5.0883789,1950155.8,391.2836773,IT=14;14 ,ii
1285,Ref 1,25.816,65108,40337824.0,5.0925539,2143699.8,391.2836954,IT=13;13 ,ii
1286,Ref 1,20.799,60840,45334536.0,5.0965685,2272128.2,391.2836981,IT=10;10 ,ii
1287,Ref 1,39.768,78372,38328244.0,5.1009518,1932604.0,391.2838035,IT=20;20 ,ii
1289,Ref 1,25.686,64944,40227712.0,5.1053309,2233604.0,391.2837654,IT=13;13 ,ii
1290,Ref 1,26.690,66288,40284104.0,5.109283,1939542.9,391.2836689,IT=13;13 ,ii
1291,Ref 1,38.857,74868,38525576.0,5.113587,1992614.4,391.2837534,IT=19;19 ,ii
1292,Ref 1,26.096,67464,41301892.0,5.1175537,2127654.2,391.2837608,IT=13;13 ,ii
1293,Ref 1,29.214,66340,36471116.0,5.1217016,1758362.1,391.2836599,IT=15;15 ,ii
1294,Ref 1,26.453,65996,39551604.0,5.12561,2114769.2,391.2836455,IT=13;13 ,ii
1295,Ref 1,26.813,67716,43854488.0,5.1297141,2329006.8,391.2836452,IT=13;13 ,ii
1296,Ref 1,27.981,71720,43107284.0,5.133837,2113016.2,391.2836876,IT=14;14 ,ii
1298,Ref 1,28.350,69252,42025980.0,5.138262,2199686.5,391.2836848,IT=14;14 ,ii
1299,Ref 1,32.021,70332,38558548.0,5.142439,1987444.4,391.283848,IT=16;16 ,ii
1300,Ref 1,25.845,68288,42359216.0,5.1463056,2003980.8,391.2836883,IT=13;13 ,ii
1301,Ref 1,29.505,71288,39945620.0,5.150466,2068125.4,391.283718,IT=15;15 ,ii
1302,Ref 1,27.708,68240,40331984.0,5.154568,2200753.2,391.2837099,IT=14;14 ,ii
1303,Ref 1,27.794,66360,40079508.0,5.1586868,1901842.6,391.2836981,IT=14;14 ,ii
1304,Ref 1,21.038,57896,37853536.0,5.1625305,1982488.1,391.2837947,IT=11;11 ,ii
1305,Ref 1,31.106,73804,43879792.0,5.1667701,2361834.5,391.2837573,IT=16;16 ,ii
1306,Ref 1,30.928,70792,39566544.0,5.1708909,1864585.2,391.2837763,IT=15;15 ,ii
1307,Ref 1,22.558,57656,36051684.0,5.1749033,1840330.2,391.2838007,IT=11;11 ,ii
1308,Ref 1,37.251,75248,40611296.0,5.1790721,2117206.8,391.2838352,IT=19;19 ,ii
1309,Ref 1,23.129,59732,37838416.0,5.1829991,1839557.1,391.2837861,IT=12;12 ,ii
1310,Ref 1,38.764,79368,38316228.0,5.1873533,1807300.8,391.2838258,IT=19;19 ,ii
1311,Ref 1,29.864,69952,40557828.0,5.1913803,2101234.2,391.2838042,IT=15;15 ,ii
1312,Ref 1,20.393,60380,41727456.0,5.1951845,2102911.5,391.283831,IT=10;10 ,ii
1313,Ref 1,19.110,51788,32041646.0,5.1992449,1568004.1,391.2839195,IT=9.6;9.6 ,ii
1314,Ref 1,34.328,73432,40025208.0,5.2035615,2018136.6,391.2837289,IT=17;17 ,ii
1315,Ref 1,27.069,66696,42398776.0,5.2075761,2142866.2,391.2836948,IT=14;14 ,ii
1316,Ref 1,25.913,65804,39167656.0,5.2116593,1999525.1,391.283761,IT=13;13 ,ii
1317,Ref 1,23.141,64380,42103204.0,5.2155489,2156901.0,391.2837723,IT=12;12 ,ii
1318,Ref 1,27.007,65652,38452648.0,5.2196927,1909400.2,391.2838408,IT=14;14 ,ii
1319,Ref 1,31.288,70172,39790192.0,5.2238655,1888056.6,391.2837878,IT=16;16 ,ii
1320,Ref 1,31.299,71480,40554596.0,5.2279926,2064797.1,391.2838343,IT=16;16 ,ii
1321,Ref 1,25.296,64464,40836192.0,5.2320238,2098997.2,391.2838166,IT=13;13 ,ii
1322,Ref 1,36.272,76388,38220256.0,5.2363009,1771006.6,391.2837259,IT=18;18 ,ii
1323,Ref 1,30.608,70896,39681444.0,5.2403592,2066362.5,391.2838062,IT=15;15 ,ii
1324,Ref 1,24.144,65804,43049864.0,5.2443737,2176862.5,391.2836835,IT=12;12 ,ii
1325,Ref 1,21.635,60980,41350228.0,5.2482529,2021174.2,391.2837582,IT=11;11 ,ii
1326,Ref 1,19.982,57492,39659820.0,5.2523008,2151213.5,391.2838097,IT=10;10 ,ii
1327,Ref 1,31.249,70720,41063724.0,5.2565527,2132296.2,391.2837122,IT=16;16 ,ii
1328,Ref 1,28.398,67336,38302128.0,5.260632,1789265.1,391.283723,IT=14;14 ,ii
1329,Ref 1,30.970,73820,40899316.0,5.2646278,2040612.0,391.2837988,IT=15;15 ,ii
1330,Ref 1,34.801,73396,40790140.0,5.2688152,2011558.9,391.2837034,IT=17;17 ,ii
1331,Ref 1,34.585,71084,36127236.0,5.2729548,1704413.6,391.283743,IT=17;17 ,ii
1332,Ref 1,34.995,74620,39669876.0,5.2771089,2062323.4,391.2837156,IT=17;17 ,ii
1333,Ref 1,27.916,69548,42459780.0,5.2811359,2169680.5,391.2836848,IT=14;14 ,ii
1334,Ref 1,34.316,72980,39104756.0,5.2851901,1804333.2,391.2837052,IT=17;17 ,ii
1335,Ref 1,28.214,70924,44246420.0,5.2892297,2273794.2,391.2837924,IT=14;14 ,ii
1336,Ref 1,24.596,63440,40255920.0,5.2932817,2130045.8,391.2837675,IT=12;12 ,ii
1337,Ref 1,31.912,70068,39217708.0,5.2974963,1891832.4,391.283864,IT=16;16 ,ii
1339,Ref 1,28.228,69776,40295428.0,5.3017483,2067786.2,391.2837007,IT=14;14 ,ii
1340,Ref 1,23.042,65200,43573240.0,5.3057712,2349561.8,391.2837069,IT=12;12 ,ii
1341,Ref 1,36.534,76344,37902896.0,5.3100816,1748675.5,391.2837268,IT=18;18 ,ii
1342,Ref 1,24.247,65104,40054376.0,5.3140316,2079356.1,391.2837126,IT=12;12 ,ii
1343,Ref 1,22.176,59340,40907812.0,5.3179191,2237746.5,391.283807,IT=11;11 ,ii
1344,Ref 1,23.660,63128,41073940.0,5.3220191,1970106.5,391.2836463,IT=12;12 ,ii
