Scan Number,RAW File,Ion Injection Time (ms),Total Number of Peaks,Total Ion Current,Retention Time (s),Base Peak Intensity,Base Peak Mass,Multi Inject Info,Multiple Injection
6157,Ref 2,6.547,95816,343913470.0,19.543107,11625831.0,402.2277341,IT=3.3;3.3 ,ii
6168,Ref 2,6.868,93468,327501020.0,19.562203,7578180.0,402.2276203,IT=3.4;3.4 ,ii
6170,Ref 2,6.743,94960,323679170.0,19.565857,6627531.0,402.2274853,IT=3.4;3.4 ,ii
6181,Ref 2,6.336,95020,323786430.0,19.5837,6645169.0,362.6848011,IT=3.2;3.2 ,ii
6192,Ref 2,6.082,94236,366390910.0,19.603613,17808318.0,394.2135555,IT=3;3 ,ii
6203,Ref 2,4.592,79208,430807070.0,19.620052,34975252.0,394.2135126,IT=2.3;2.3 ,ii
6210,Ref 2,3.338,75008,565402940.0,19.63225,57242100.0,394.213568,IT=1.7;1.7 ,ii
6221,Ref 2,3.043,67928,699736060.0,19.650337,83906448.0,394.2135473,IT=1.5;1.5 ,ii
6232,Ref 2,2.636,64448,764508420.0,19.669241,103430750.0,394.2133674,IT=1.3;1.3 ,ii
6240,Ref 2,2.640,64984,737745090.0,19.684104,93810944.0,394.2134765,IT=1.3;1.3 ,ii
6249,Ref 2,2.722,66584,669982210.0,19.698335,66893156.0,394.2134507,IT=1.4;1.4 ,ii
6260,Ref 2,2.741,61756,648371070.0,19.717274,61657844.0,437.237384,IT=1.4;1.4 ,ii
6263,Ref 2,2.674,65828,726079100.0,19.722681,64500864.0,437.2374361,IT=1.3;1.3 ,ii
6274,Ref 2,3.476,74740,627606530.0,19.741849,51997344.0,480.7535138,IT=1.7;1.7 ,ii
6283,Ref 2,3.622,72584,549168900.0,19.756401,42053132.0,480.7535055,IT=1.8;1.8 ,ii
6290,Ref 2,3.624,75884,513956260.0,19.770118,32241468.0,453.7375815,IT=1.8;1.8 ,ii
6301,Ref 2,3.293,72820,596756540.0,19.788834,56490028.0,453.7376092,IT=1.6;1.6 ,ii
6312,Ref 2,3.050,65936,631223040.0,19.80377,108055500.0,408.7323399,IT=1.5;1.5 ,ii
6322,Ref 2,2.375,56504,815747330.0,19.820574,208481390.0,408.732326,IT=1.2;1.2 ,ii
6333,Ref 2,2.103,57272,915361340.0,19.83909,269664510.0,408.7321811,IT=1.1;1.1 ,ii
6344,Ref 2,2.711,66240,768913660.0,19.857653,185508160.0,408.7324107,IT=1.4;1.4 ,ii
6355,Ref 2,3.269,78872,670810750.0,19.874261,98985480.0,408.7323003,IT=1.6;1.6 ,ii
6366,Ref 2,3.351,78068,603788160.0,19.8928,36836952.0,560.8037822,IT=1.7;1.7 ,ii
6377,Ref 2,3.261,76624,643884290.0,19.910402,49057008.0,560.8038866,IT=1.6;1.6 ,ii
6388,Ref 2,3.727,81192,644180420.0,19.927315,44439476.0,374.2047824,IT=1.9;1.9 ,ii
6399,Ref 2,3.755,79936,556633730.0,19.946865,24572638.0,374.2049683,IT=1.9;1.9 ,ii
6410,Ref 2,3.622,78348,505916640.0,19.964712,21896126.0,402.7268712,IT=1.8;1.8 ,ii
6421,Ref 2,4.863,87016,517422980.0,19.981664,31194612.0,402.7267596,IT=2.4;2.4 ,ii
6432,Ref 2,4.283,82576,538062590.0,19.997029,51188812.0,408.7143075,IT=2.1;2.1 ,ii
6443,Ref 2,3.430,71796,625040380.0,20.016297,119014670.0,408.7140149,IT=1.7;1.7 ,ii
6454,Ref 2,3.253,69344,654365760.0,20.03566,144327180.0,408.7141789,IT=1.6;1.6 ,ii
6465,Ref 2,4.134,76560,546656320.0,20.055028,99003664.0,408.7141662,IT=2.1;2.1 ,ii
6467,Ref 2,4.112,77332,504106880.0,20.05863,83209880.0,408.7141969,IT=2.1;2.1 ,ii
6478,Ref 2,5.467,87676,437558020.0,20.07747,36650668.0,408.714289,IT=2.7;2.7 ,ii
6480,Ref 2,4.581,85944,446468510.0,20.081093,32715314.0,408.7143559,IT=2.3;2.3 ,ii
6491,Ref 2,5.704,92040,401856350.0,20.097332,12544244.0,408.7144277,IT=2.9;2.9 ,ii
6502,Ref 2,5.725,89564,422763900.0,20.11808,12671132.0,372.7344364,IT=2.9;2.9 ,ii
6513,Ref 2,4.638,82384,447230620.0,20.134699,15280956.0,383.2106596,IT=2.3;2.3 ,ii
6523,Ref 2,4.472,84748,487615940.0,20.151759,18444590.0,383.210759,IT=2.2;2.2 ,ii
6534,Ref 2,4.974,87696,474169860.0,20.169101,13728626.0,383.2106589,IT=2.5;2.5 ,ii
6545,Ref 2,5.127,89700,438181760.0,20.185946,9322751.0,571.2879594,IT=2.6;2.6 ,ii
6555,Ref 2,5.562,91840,413266750.0,20.203319,10872395.0,507.2548061,IT=2.8;2.8 ,ii
6566,Ref 2,6.403,93776,378564480.0,20.22144,14120312.0,394.7164453,IT=3.2;3.2 ,ii
6577,Ref 2,5.710,90860,405332190.0,20.239394,15979215.0,394.7166576,IT=2.9;2.9 ,ii
6580,Ref 2,6.139,94520,413400350.0,20.244902,15864895.0,394.7167429,IT=3.1;3.1 ,ii
6591,Ref 2,5.765,91072,400174240.0,20.262446,8986444.0,492.7538454,IT=2.9;2.9 ,ii
6602,Ref 2,5.346,90672,399038530.0,20.282785,11883509.0,492.7540236,IT=2.7;2.7 ,ii
6613,Ref 2,6.867,97168,374319520.0,20.298693,9897775.0,492.7540461,IT=3.4;3.4 ,ii
6624,Ref 2,5.873,94188,398967620.0,20.316614,9650371.0,531.7540856,IT=2.9;2.9 ,ii
6635,Ref 2,5.634,93956,392824700.0,20.335379,7772971.0,496.7382513,IT=2.8;2.8 ,ii
6646,Ref 2,5.957,98880,399971170.0,20.348785,10774127.0,496.7382241,IT=3;3 ,ii
6657,Ref 2,5.112,90664,424745250.0,20.36792,11776080.0,496.7383314,IT=2.6;2.6 ,ii
6668,Ref 2,5.573,101236,426741630.0,20.385724,11075644.0,566.2682347,IT=2.8;2.8 ,ii
6679,Ref 2,5.185,98180,404486300.0,20.40118,9350624.0,566.268134,IT=2.6;2.6 ,ii
6690,Ref 2,5.391,97784,396964000.0,20.420947,12605493.0,377.7083372,IT=2.7;2.7 ,ii
6693,Ref 2,5.503,99196,407355680.0,20.426449,13754070.0,377.7084287,IT=2.8;2.8 ,ii
6704,Ref 2,4.907,97272,515744100.0,20.443628,44912812.0,577.8124691,IT=2.5;2.5 ,ii
6715,Ref 2,3.854,84264,622085630.0,20.458822,90507872.0,577.8124755,IT=1.9;1.9 ,ii
6726,Ref 2,3.412,82992,733887040.0,20.47494,137194930.0,577.8125633,IT=1.7;1.7 ,ii
6737,Ref 2,3.340,79848,738640320.0,20.49499,142745260.0,577.8125082,IT=1.7;1.7 ,ii
6748,Ref 2,3.399,81392,632344450.0,20.510173,104983090.0,577.812484,IT=1.7;1.7 ,ii
6759,Ref 2,5.115,98060,514032960.0,20.526636,68117776.0,577.8125747,IT=2.6;2.6 ,ii
6770,Ref 2,5.433,100952,429157410.0,20.543873,37581504.0,577.8123622,IT=2.7;2.7 ,ii
6781,Ref 2,5.343,103608,430781790.0,20.562144,22252408.0,577.8125286,IT=2.7;2.7 ,ii
6792,Ref 2,4.789,97512,441666850.0,20.578138,15578378.0,366.2185803,IT=2.4;2.4 ,ii
6803,Ref 2,5.283,99232,474005790.0,20.593746,22484636.0,452.2609246,IT=2.6;2.6 ,ii
6814,Ref 2,5.069,96856,472426560.0,20.612444,30121018.0,452.2611843,IT=2.5;2.5 ,ii
6825,Ref 2,4.111,91336,503737790.0,20.628831,27017292.0,452.2610228,IT=2.1;2.1 ,ii
6836,Ref 2,4.247,94388,551686980.0,20.64371,17525378.0,458.7584109,IT=2.1;2.1 ,ii
6847,Ref 2,3.526,87056,595247550.0,20.658401,21009048.0,466.7380623,IT=1.8;1.8 ,ii
6858,Ref 2,3.325,84636,734568260.0,20.674812,50275668.0,466.7380101,IT=1.7;1.7 ,ii
6869,Ref 2,2.573,70112,798465470.0,20.68701,62754092.0,466.737907,IT=1.3;1.3 ,ii
6880,Ref 2,2.233,69712,942294780.0,20.706397,78449432.0,440.7241362,IT=1.1;1.1 ,ii
6891,Ref 2,2.197,71576,939339390.0,20.724514,67570160.0,440.7242631,IT=1.1;1.1 ,ii
6894,Ref 2,2.523,74068,916799550.0,20.729932,60755276.0,440.7241886,IT=1.3;1.3 ,ii
6905,Ref 2,2.731,75192,842090880.0,20.744593,59522348.0,452.7347229,IT=1.4;1.4 ,ii
6916,Ref 2,2.911,75460,824241730.0,20.761272,44128424.0,452.7345825,IT=1.5;1.5 ,ii
6927,Ref 2,3.695,80804,710893060.0,20.780124,27761544.0,366.1927323,IT=1.8;1.8 ,ii
6938,Ref 2,3.234,79400,661070460.0,20.797192,20625364.0,366.1926615,IT=1.6;1.6 ,ii
6949,Ref 2,3.349,83124,635979260.0,20.8144,17090576.0,474.2377064,IT=1.7;1.7 ,ii
6960,Ref 2,3.984,87496,597670340.0,20.8298,16082006.0,506.2411481,IT=2;2 ,ii
6971,Ref 2,4.088,90356,615702270.0,20.84775,37155004.0,516.8013286,IT=2;2 ,ii
6982,Ref 2,4.429,92080,581712960.0,20.865606,62808068.0,516.801559,IT=2.2;2.2 ,ii
6993,Ref 2,4.446,92208,534815230.0,20.884785,62841632.0,516.8015975,IT=2.2;2.2 ,ii
7004,Ref 2,5.479,97912,430489700.0,20.901331,38807748.0,516.8014857,IT=2.7;2.7 ,ii
7015,Ref 2,5.426,96484,432599710.0,20.916712,23056580.0,516.8015771,IT=2.7;2.7 ,ii
7026,Ref 2,5.256,92188,426190560.0,20.931531,10231195.0,516.8016083,IT=2.6;2.6 ,ii
7037,Ref 2,5.117,94264,490283170.0,20.949914,16824040.0,451.7453397,IT=2.6;2.6 ,ii
7048,Ref 2,5.016,88208,489600860.0,20.966418,17122884.0,451.7453021,IT=2.5;2.5 ,ii
7059,Ref 2,3.861,83972,565683140.0,20.986366,45609620.0,373.2262621,IT=1.9;1.9 ,ii
7070,Ref 2,3.691,80536,630921860.0,21.00302,71465600.0,373.2261315,IT=1.8;1.8 ,ii
7081,Ref 2,3.892,80816,643881220.0,21.022762,64427612.0,373.2261674,IT=1.9;1.9 ,ii
7092,Ref 2,3.769,76812,648160510.0,21.040499,97786568.0,389.1814862,IT=1.9;1.9 ,ii
7103,Ref 2,4.078,80476,641506430.0,21.058272,100302280.0,389.1814843,IT=2;2 ,ii
7114,Ref 2,4.123,79120,515894780.0,21.07834,54521648.0,389.1815563,IT=2.1;2.1 ,ii
7125,Ref 2,4.485,87880,584616640.0,21.098455,38186324.0,466.2402046,IT=2.2;2.2 ,ii
7136,Ref 2,3.711,81440,625054660.0,21.119332,44726612.0,466.2403523,IT=1.9;1.9 ,ii
7147,Ref 2,3.956,81920,653018880.0,21.137813,65631480.0,599.765117,IT=2;2 ,ii
7150,Ref 2,3.746,77736,636635010.0,21.143238,74508360.0,599.7650721,IT=1.9;1.9 ,ii
7161,Ref 2,4.044,85288,643488060.0,21.159404,99061712.0,599.7653227,IT=2;2 ,ii
7172,Ref 2,4.904,88080,530470720.0,21.177746,82604464.0,599.7653715,IT=2.5;2.5 ,ii
7183,Ref 2,4.880,83588,440092480.0,21.194852,47477928.0,599.7653659,IT=2.4;2.4 ,ii
7194,Ref 2,8.401,101924,372073730.0,21.212042,21783476.0,599.7657525,IT=4.2;4.2 ,ii
7205,Ref 2,6.812,96652,352086270.0,21.229964,11087074.0,487.7437452,IT=3.4;3.4 ,ii
7216,Ref 2,6.711,95560,351208740.0,21.25001,16358693.0,366.2005602,IT=3.4;3.4 ,ii
7227,Ref 2,6.181,91012,376096130.0,21.269354,30543570.0,366.2004509,IT=3.1;3.1 ,ii
7238,Ref 2,5.602,87120,427208060.0,21.289512,41969728.0,366.2005018,IT=2.8;2.8 ,ii
7240,Ref 2,5.459,83548,403950660.0,21.293149,39715372.0,366.2004858,IT=2.7;2.7 ,ii
7251,Ref 2,5.808,88476,401870980.0,21.312091,30177178.0,366.2005485,IT=2.9;2.9 ,ii
7262,Ref 2,5.391,83764,384911970.0,21.329376,20498808.0,366.2005791,IT=2.7;2.7 ,ii
7273,Ref 2,6.805,92724,363717310.0,21.346605,11392967.0,366.2007803,IT=3.4;3.4 ,ii
7284,Ref 2,6.914,96348,355344740.0,21.364628,10520508.0,458.2493628,IT=3.5;3.5 ,ii
7295,Ref 2,6.197,91736,399119650.0,21.382157,27104178.0,458.2488558,IT=3.1;3.1 ,ii
7306,Ref 2,5.653,91484,434950180.0,21.401551,51879288.0,458.2485966,IT=2.8;2.8 ,ii
7317,Ref 2,4.377,75752,424874780.0,21.420305,65414404.0,458.2484668,IT=2.2;2.2 ,ii
7328,Ref 2,4.419,85392,570549820.0,21.439009,77371712.0,458.2485319,IT=2.2;2.2 ,ii
7339,Ref 2,4.177,82076,596656960.0,21.454782,57322692.0,458.2486045,IT=2.1;2.1 ,ii
7350,Ref 2,3.374,76532,602543620.0,21.47314,49305368.0,390.7103454,IT=1.7;1.7 ,ii
7361,Ref 2,4.299,82852,636569860.0,21.489621,64481992.0,390.7104022,IT=2.1;2.1 ,ii
7372,Ref 2,4.749,84000,511863390.0,21.508387,42955600.0,390.7103939,IT=2.4;2.4 ,ii
7383,Ref 2,5.733,89520,470085020.0,21.527621,24022058.0,390.7103724,IT=2.9;2.9 ,ii
7394,Ref 2,5.390,91516,446784510.0,21.544644,17867790.0,428.7480022,IT=2.7;2.7 ,ii
7405,Ref 2,6.950,97748,408035710.0,21.561783,22177930.0,428.7481269,IT=3.5;3.5 ,ii
7416,Ref 2,5.958,91840,429235970.0,21.580639,23880762.0,428.7480694,IT=3;3 ,ii
7424,Ref 2,5.473,89528,424876990.0,21.593662,19983044.0,569.7530218,IT=2.7;2.7 ,ii
7435,Ref 2,5.755,90456,364677790.0,21.613543,17981206.0,569.7531566,IT=2.9;2.9 ,ii
7446,Ref 2,7.032,98672,359185860.0,21.631726,13397639.0,569.7532417,IT=3.5;3.5 ,ii
7455,Ref 2,6.689,96916,342504000.0,21.647182,13500180.0,495.75906,IT=3.3;3.3 ,ii
7466,Ref 2,6.526,92780,384172960.0,21.666226,25051322.0,495.7590842,IT=3.3;3.3 ,ii
7477,Ref 2,5.724,88012,450503390.0,21.68453,45767936.0,401.6813293,IT=2.9;2.9 ,ii
7487,Ref 2,4.876,84812,500525120.0,21.702211,64917372.0,401.6813187,IT=2.4;2.4 ,ii
7498,Ref 2,5.178,86916,506054140.0,21.720709,60850800.0,401.6812397,IT=2.6;2.6 ,ii
7509,Ref 2,4.671,83396,474852800.0,21.738165,38776604.0,401.681203,IT=2.3;2.3 ,ii
7520,Ref 2,4.219,80508,588709950.0,21.755734,35809540.0,488.7279251,IT=2.1;2.1 ,ii
7531,Ref 2,4.068,76860,690121540.0,21.772896,78818816.0,488.7279575,IT=2;2 ,ii
7542,Ref 2,3.257,69880,799905660.0,21.792906,120900570.0,488.7279936,IT=1.6;1.6 ,ii
7553,Ref 2,3.623,70808,701585790.0,21.812344,110235950.0,488.7279416,IT=1.8;1.8 ,ii
7564,Ref 2,4.241,79480,653369860.0,21.828531,86810144.0,488.7280458,IT=2.1;2.1 ,ii
7575,Ref 2,4.396,84128,531059650.0,21.847408,46123660.0,488.7280351,IT=2.2;2.2 ,ii
7586,Ref 2,5.355,88544,418445500.0,21.866714,23300938.0,474.2924447,IT=2.7;2.7 ,ii
7597,Ref 2,5.317,91844,480214430.0,21.883154,21561584.0,474.2925641,IT=2.7;2.7 ,ii
7608,Ref 2,4.335,83812,462855460.0,21.900606,15808436.0,474.2924849,IT=2.2;2.2 ,ii
7619,Ref 2,5.360,91784,501224640.0,21.918487,16445612.0,367.2260589,IT=2.7;2.7 ,ii
7630,Ref 2,4.730,86664,480829340.0,21.933901,21799784.0,367.2261572,IT=2.4;2.4 ,ii
7641,Ref 2,6.047,94712,471935230.0,21.951099,21228948.0,367.2262419,IT=3;3 ,ii
7652,Ref 2,5.014,89680,469293150.0,21.970143,14595557.0,367.2262742,IT=2.5;2.5 ,ii
7663,Ref 2,4.496,85392,483677890.0,21.989116,12722796.0,459.2684665,IT=2.2;2.2 ,ii
7674,Ref 2,5.123,89940,517948420.0,22.00577,22855302.0,468.2090354,IT=2.6;2.6 ,ii
7685,Ref 2,4.210,81804,546447360.0,22.025069,33735916.0,468.2090975,IT=2.1;2.1 ,ii
7695,Ref 2,4.095,80904,566979710.0,22.041436,33461918.0,468.2090838,IT=2;2 ,ii
7706,Ref 2,4.075,80928,635775040.0,22.059686,24817570.0,468.2091981,IT=2;2 ,ii
7708,Ref 2,4.271,82288,594242820.0,22.063292,22341840.0,488.2304963,IT=2.1;2.1 ,ii
7718,Ref 2,3.645,78248,622103040.0,22.081232,19927050.0,488.2305997,IT=1.8;1.8 ,ii
7729,Ref 2,4.443,87608,611279230.0,22.097731,22260634.0,569.2901372,IT=2.2;2.2 ,ii
7732,Ref 2,4.640,88284,537947330.0,22.104886,20484866.0,569.2901504,IT=2.3;2.3 ,ii
7743,Ref 2,4.114,84384,595581440.0,22.123542,25877768.0,567.7863295,IT=2.1;2.1 ,ii
7754,Ref 2,4.130,87568,644201470.0,22.14146,37952304.0,567.7859719,IT=2.1;2.1 ,ii
7765,Ref 2,4.792,90016,628189500.0,22.155987,38330412.0,567.7860189,IT=2.4;2.4 ,ii
7776,Ref 2,3.866,82464,608274240.0,22.174798,26923650.0,567.7858383,IT=1.9;1.9 ,ii
7787,Ref 2,4.244,83164,649422720.0,22.195739,33798320.0,353.2183227,IT=2.1;2.1 ,ii
7789,Ref 2,4.261,85016,648927940.0,22.199345,36019564.0,353.2183431,IT=2.1;2.1 ,ii
7800,Ref 2,4.646,86268,545203780.0,22.216935,38532140.0,353.2183002,IT=2.3;2.3 ,ii
7810,Ref 2,4.398,85076,543426240.0,22.234876,36221860.0,353.2182498,IT=2.2;2.2 ,ii
7821,Ref 2,4.490,84152,519727330.0,22.25368,45851564.0,398.2397723,IT=2.2;2.2 ,ii
7823,Ref 2,4.777,82564,531480060.0,22.257293,56089208.0,398.2397905,IT=2.4;2.4 ,ii
7834,Ref 2,4.700,78428,515470560.0,22.276684,97854032.0,398.2398363,IT=2.4;2.4 ,ii
7845,Ref 2,4.715,79572,524913540.0,22.294957,123545460.0,398.2399685,IT=2.4;2.4 ,ii
7856,Ref 2,4.036,77376,586342980.0,22.312126,134672400.0,398.2398805,IT=2;2 ,ii
7867,Ref 2,4.908,80184,534819390.0,22.328849,95494944.0,398.2398295,IT=2.5;2.5 ,ii
7878,Ref 2,4.321,76156,581055550.0,22.348932,65421248.0,444.7427921,IT=2.2;2.2 ,ii
7889,Ref 2,3.277,66128,734902340.0,22.368603,131181380.0,444.7429313,IT=1.6;1.6 ,ii
7900,Ref 2,2.743,56756,899578940.0,22.385692,179244220.0,444.7429439,IT=1.4;1.4 ,ii
7902,Ref 2,2.620,61856,1091113300.0,22.389282,217597890.0,444.7428676,IT=1.3;1.3 ,ii
7911,Ref 2,2.281,55732,1072074600.0,22.405236,197478590.0,444.7428413,IT=1.1;1.1 ,ii
7914,Ref 2,2.195,54960,1078052500.0,22.410265,197539890.0,444.7428314,IT=1.1;1.1 ,ii
7925,Ref 2,2.473,57460,983021250.0,22.4273,140465580.0,444.7427806,IT=1.2;1.2 ,ii
7927,Ref 2,2.534,60004,932783740.0,22.430877,124617450.0,444.7426648,IT=1.3;1.3 ,ii
7936,Ref 2,2.679,57948,705615100.0,22.445465,67400136.0,444.7429431,IT=1.3;1.3 ,ii
7947,Ref 2,3.499,67184,710755710.0,22.464937,38784356.0,444.742972,IT=1.7;1.7 ,ii
7958,Ref 2,3.886,73028,684981180.0,22.481771,43329356.0,381.8767099,IT=1.9;1.9 ,ii
7969,Ref 2,3.894,69640,606285310.0,22.50157,46989588.0,424.2206663,IT=1.9;1.9 ,ii
7980,Ref 2,3.801,68680,669319680.0,22.521143,82869032.0,424.2205566,IT=1.9;1.9 ,ii
7991,Ref 2,4.120,69020,639203650.0,22.540118,94489536.0,424.2208479,IT=2.1;2.1 ,ii
8002,Ref 2,6.053,78184,497099710.0,22.559474,69809744.0,424.220854,IT=3;3 ,ii
8004,Ref 2,4.323,69772,503906500.0,22.563126,68686000.0,424.220804,IT=2.2;2.2 ,ii
8015,Ref 2,6.593,84508,412632000.0,22.582655,41584604.0,424.2208128,IT=3.3;3.3 ,ii
8026,Ref 2,8.622,96960,318866140.0,22.60283,18972954.0,424.2207853,IT=4.3;4.3 ,ii
8037,Ref 2,10.030,102276,271587260.0,22.62292,8859669.0,525.2560315,IT=5;5 ,ii
8048,Ref 2,8.612,96428,305183300.0,22.642347,15433337.0,525.2567697,IT=4.3;4.3 ,ii
8059,Ref 2,8.970,92788,323889410.0,22.660896,16571748.0,525.2568352,IT=4.5;4.5 ,ii
8070,Ref 2,7.173,81056,389242110.0,22.681051,29070490.0,420.229028,IT=3.6;3.6 ,ii
8072,Ref 2,5.804,75308,390086210.0,22.686667,32190134.0,420.2290922,IT=2.9;2.9 ,ii
8081,Ref 2,5.580,76596,480789920.0,22.702942,50925432.0,420.2292594,IT=2.8;2.8 ,ii
8092,Ref 2,6.327,76876,484537820.0,22.723015,54904316.0,420.2292037,IT=3.2;3.2 ,ii
8103,Ref 2,5.955,75456,480980860.0,22.741396,47259268.0,420.2292068,IT=3;3 ,ii
8113,Ref 2,5.763,78092,521141920.0,22.759638,41560668.0,576.2886406,IT=2.9;2.9 ,ii
8121,Ref 2,7.025,84944,438611040.0,22.774248,28457268.0,576.2887417,IT=3.5;3.5 ,ii
8132,Ref 2,6.349,86996,441541700.0,22.792894,26940848.0,540.2600888,IT=3.2;3.2 ,ii
8134,Ref 2,7.095,89848,413631360.0,22.79656,25209358.0,540.2600064,IT=3.5;3.5 ,ii
8142,Ref 2,7.810,89048,393511070.0,22.811162,23730072.0,540.2602564,IT=3.9;3.9 ,ii
8150,Ref 2,7.663,88012,365940480.0,22.825791,20349008.0,445.2408317,IT=3.8;3.8 ,ii
8158,Ref 2,6.278,85084,394750530.0,22.839858,25595898.0,445.2406643,IT=3.1;3.1 ,ii
8169,Ref 2,7.209,89604,351925150.0,22.859766,20814520.0,445.2407497,IT=3.6;3.6 ,ii
8180,Ref 2,9.190,97332,348473540.0,22.877541,15480921.0,445.2407568,IT=4.6;4.6 ,ii
8189,Ref 2,7.737,91012,341427360.0,22.893674,9788830.0,445.2410166,IT=3.9;3.9 ,ii
8198,Ref 2,7.622,88632,315122530.0,22.90913,8688593.0,567.2781428,IT=3.8;3.8 ,ii
8209,Ref 2,8.974,93684,328247520.0,22.928138,9979630.0,567.2781272,IT=4.5;4.5 ,ii
8220,Ref 2,8.748,93384,317537540.0,22.946759,10500029.0,567.2781688,IT=4.4;4.4 ,ii
8231,Ref 2,8.930,95092,308065820.0,22.966122,9019174.0,567.2781623,IT=4.5;4.5 ,ii
8242,Ref 2,8.842,97072,322404960.0,22.986217,8197591.5,397.2266628,IT=4.4;4.4 ,ii
8253,Ref 2,8.108,94112,308901790.0,23.004707,9712019.0,397.2264909,IT=4.1;4.1 ,ii
8264,Ref 2,8.969,102084,328292290.0,23.024594,9907085.0,397.226571,IT=4.5;4.5 ,ii
8275,Ref 2,9.026,101032,328060930.0,23.04314,7469004.5,354.687524,IT=4.5;4.5 ,ii
8286,Ref 2,8.082,97556,366535740.0,23.060923,10006110.0,520.2513215,IT=4;4 ,ii
8297,Ref 2,7.343,93672,406005150.0,23.081054,15522088.0,622.8158681,IT=3.7;3.7 ,ii
8308,Ref 2,6.630,88248,405680420.0,23.099396,17776532.0,622.8155867,IT=3.3;3.3 ,ii
8311,Ref 2,6.332,90368,410727840.0,23.106914,17761654.0,622.8155352,IT=3.2;3.2 ,ii
8322,Ref 2,6.906,91360,407100990.0,23.12536,15031838.0,622.8155966,IT=3.5;3.5 ,ii
8324,Ref 2,7.470,95192,394002110.0,23.129066,13574575.0,622.8156026,IT=3.7;3.7 ,ii
8335,Ref 2,6.210,86696,388352420.0,23.148629,13302654.0,681.3495863,IT=3.1;3.1 ,ii
8346,Ref 2,7.413,91860,399253120.0,23.168408,37007996.0,425.7192125,IT=3.7;3.7 ,ii
8348,Ref 2,7.778,94920,419853950.0,23.17207,43862928.0,425.7193058,IT=3.9;3.9 ,ii
8359,Ref 2,6.030,80136,441760860.0,23.19006,77764016.0,425.7196889,IT=3;3 ,ii
8370,Ref 2,5.249,73324,567594880.0,23.20748,117553660.0,425.7202041,IT=2.6;2.6 ,ii
8381,Ref 2,4.108,73060,743602370.0,23.226951,150403730.0,425.7205143,IT=2.1;2.1 ,ii
8384,Ref 2,4.483,72528,723146620.0,23.232388,135103920.0,425.7207378,IT=2.2;2.2 ,ii
8395,Ref 2,3.467,68172,894040060.0,23.251138,125523230.0,425.7209768,IT=1.7;1.7 ,ii
8406,Ref 2,3.064,67344,955787010.0,23.270469,130665500.0,425.7647785,IT=1.5;1.5 ,ii
8417,Ref 2,2.725,61792,948057340.0,23.289936,130219480.0,425.7656795,IT=1.4;1.4 ,ii
8428,Ref 2,2.794,63260,881876160.0,23.308036,109634840.0,425.7659906,IT=1.4;1.4 ,ii
8439,Ref 2,3.189,66728,802909500.0,23.325423,93904456.0,425.7662283,IT=1.6;1.6 ,ii
8450,Ref 2,4.527,77552,627472450.0,23.345142,62928868.0,425.76617,IT=2.3;2.3 ,ii
8461,Ref 2,4.963,80628,492672000.0,23.367283,41297004.0,425.7663492,IT=2.5;2.5 ,ii
8472,Ref 2,4.956,82988,466382210.0,23.387104,31244090.0,425.7664984,IT=2.5;2.5 ,ii
8483,Ref 2,6.232,90452,441797250.0,23.405085,23756386.0,425.7666401,IT=3.1;3.1 ,ii
8494,Ref 2,5.903,87436,438432830.0,23.423514,33845692.0,430.7398272,IT=3;3 ,ii
8505,Ref 2,4.823,81960,435044990.0,23.442033,50219852.0,430.7396634,IT=2.4;2.4 ,ii
8516,Ref 2,5.331,85036,509167870.0,23.457631,64357040.0,430.7392768,IT=2.7;2.7 ,ii
8527,Ref 2,4.540,82588,565328900.0,23.477426,57848152.0,430.7391131,IT=2.3;2.3 ,ii
8538,Ref 2,4.432,80152,583147650.0,23.493693,40124380.0,506.2399041,IT=2.2;2.2 ,ii
8549,Ref 2,3.794,76744,699869820.0,23.510176,65343520.0,506.2398087,IT=1.9;1.9 ,ii
8560,Ref 2,3.733,73880,711330940.0,23.531661,78175752.0,506.2398807,IT=1.9;1.9 ,ii
8571,Ref 2,3.357,72232,729970940.0,23.550366,73224008.0,506.2399339,IT=1.7;1.7 ,ii
8582,Ref 2,4.815,81720,638992900.0,23.569838,49329836.0,371.7320678,IT=2.4;2.4 ,ii
8593,Ref 2,5.276,87400,510589380.0,23.589932,31772962.0,371.732139,IT=2.6;2.6 ,ii
8595,Ref 2,5.418,85664,450790180.0,23.595557,23748292.0,371.7321945,IT=2.7;2.7 ,ii
8606,Ref 2,5.943,94444,446026400.0,23.614344,13595347.0,386.7231498,IT=3;3 ,ii
8617,Ref 2,7.275,96608,356079740.0,23.632825,11405921.0,405.2240598,IT=3.6;3.6 ,ii
8628,Ref 2,6.880,93548,385421630.0,23.650561,15125226.0,405.224006,IT=3.4;3.4 ,ii
8639,Ref 2,6.432,92604,427721860.0,23.668956,13558844.0,405.2237426,IT=3.2;3.2 ,ii
8650,Ref 2,5.089,86432,525994940.0,23.684598,27667472.0,402.7266909,IT=2.5;2.5 ,ii
8661,Ref 2,4.989,82792,576947010.0,23.703152,44848348.0,402.7265853,IT=2.5;2.5 ,ii
8672,Ref 2,3.922,74368,620074620.0,23.722631,57352120.0,402.7266343,IT=2;2 ,ii
8683,Ref 2,4.027,74576,634965180.0,23.742254,53113064.0,402.7264779,IT=2;2 ,ii
