Scan Number,RAW File,Total Ion Current,Total Number of Peaks,Number of Channels,Frequency,Collision Energy,Retention Time (min),Mass Ranges,Precursor Intensity,Scan Description,AGC,Micro Scan Count,Ion Injection Time (ms),Elapsed Scan Time (sec),Activation Type,Mass Analyzer Type,Detector Type,Base Peak Mass,Average Scan by Inst,Orbitrap Resolution,API Process Delay,Dependency Type,Multi Inject Info,Base Peak Intensity,Master Scan Number,Monoisotopic M/Z,Charge State,HCD Energy,HCD Energy eV,MS2 Isolation Width,Access ID,Conversion Parameter I,Conversion Parameter A,Conversion Parameter B,Conversion Parameter C,Conversion Parameter D,Conversion Parameter E,Temperature Comp. (ppm),RF Comp. (ppm),Space Charge Comp. (ppm),Resolution Comp. (ppm),Number of LM Found,LM Correction (ppm),RawOvFtT,Injection t0,Reagent Ion Injection Time (ms),FAIMS Voltage On,FAIMS CV
7074,Ref 2,779080.5,6784,0,0.0,27.0,21.010331,100.0-1105.0,nan,FTMS + p NSI d Full ms2 353.8578@hcd27.00 [100.0000-1105.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0714117,N/A,N/A,N/A,N/A,IT=80 ,61412.828,N/A,353.8578,3,27.00,16.242,1.60,N/A,N/A,N/A,211753900.9288,70201648.9546,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,85282.2,0.000,N/A,N/A,N/A
7075,Ref 2,397373.28,3628,0,0.0,27.0,21.012185,100.0-1495.0,nan,FTMS + p NSI d Full ms2 723.8596@hcd27.00 [100.0000-1495.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,104.0531476,N/A,N/A,N/A,N/A,IT=80 ,44843.242,N/A,723.8596,2,27.00,35.180,1.60,N/A,N/A,N/A,211753910.3383,70201655.1913,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,45857.7,0.000,N/A,N/A,N/A
7076,Ref 2,475153.62,4632,0,0.0,27.0,21.014014,100.0-1380.0,nan,FTMS + p NSI d Full ms2 667.3251@hcd27.00 [100.0000-1380.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,667.2998561,N/A,N/A,N/A,N/A,IT=80 ,22405.562,N/A,667.3251,2,27.00,32.432,1.60,N/A,N/A,N/A,211753909.4122,70201654.5861,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,49737.9,0.000,N/A,N/A,N/A
7077,Ref 2,383419.19,4312,0,0.0,27.0,21.015829,100.0-805.0,nan,FTMS + p NSI d Full ms2 386.2288@hcd27.00 [100.0000-805.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0715443,N/A,N/A,N/A,N/A,IT=80 ,33418.621,N/A,386.2288,2,27.00,18.771,1.60,N/A,N/A,N/A,211753909.7581,70201654.8117,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,48288.7,0.000,N/A,N/A,N/A
7078,Ref 2,356173.19,2600,0,0.0,27.0,21.017658,100.0-1190.0,nan,FTMS + p NSI d Full ms2 573.2751@hcd27.00 [100.0000-1190.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,200.1392133,N/A,N/A,N/A,N/A,IT=80 ,85439.594,N/A,573.2751,2,27.00,27.861,1.60,N/A,N/A,N/A,211753910.9858,70201655.6244,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,43144.8,0.000,N/A,N/A,N/A
7079,Ref 2,837100.62,4840,0,0.0,27.0,21.019504,100.0-1555.0,nan,FTMS + p NSI d Full ms2 501.8975@hcd27.00 [100.0000-1555.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,502.3345196,N/A,N/A,N/A,N/A,IT=80 ,215215.53,N/A,501.8975,3,27.00,23.037,1.60,N/A,N/A,N/A,211753900.7686,70201648.8495,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,85953.2,0.000,N/A,N/A,N/A
7080,Ref 2,78745.352,1824,0,0.0,27.0,21.021356,100.0-1530.0,nan,FTMS + p NSI d Full ms2 739.8531@hcd27.00 [100.0000-1530.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,101.0713137,N/A,N/A,N/A,N/A,IT=80 ,7908.9902,N/A,739.3521,2,27.00,35.957,1.60,N/A,N/A,N/A,211753918.2016,70201660.4057,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,12911.2,0.000,N/A,N/A,N/A
7082,Ref 2,98107.336,2116,0,0.0,27.0,21.024956,100.0-1765.0,nan,FTMS + p NSI d Full ms2 569.6088@hcd27.00 [100.0000-1765.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,269.1063311,N/A,N/A,N/A,N/A,IT=80 ,6885.8218,N/A,569.6088,3,27.00,26.145,1.60,N/A,N/A,N/A,211753917.7424,70201660.1044,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,14835.1,0.000,N/A,N/A,N/A
7083,Ref 2,337178.69,3340,0,0.0,27.0,21.026785,100.0-1150.0,nan,FTMS + p NSI d Full ms2 554.7673@hcd27.00 [100.0000-1150.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,215.1388413,N/A,N/A,N/A,N/A,IT=80 ,36119.039,N/A,0.0000,2,27.00,26.962,1.60,N/A,N/A,N/A,211753911.6080,70201656.0353,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,40537.5,0.000,N/A,N/A,N/A
7084,Ref 2,9452903.0,5220,0,0.0,27.0,21.027429,100.0-940.0,nan,FTMS + p NSI d Full ms2 451.2065@hcd27.00 [100.0000-940.0000],On,1,7.123,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0757196,N/A,N/A,N/A,N/A,IT=7.1 ,713348.81,N/A,451.2066,2,27.00,21.929,1.60,N/A,N/A,N/A,211753900.1766,70201648.4590,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,88434.0,0.000,N/A,N/A,N/A
7085,Ref 2,4107010.0,5272,0,0.0,27.0,21.028139,100.0-1380.0,nan,FTMS + p NSI d Full ms2 445.2178@hcd27.00 [100.0000-1380.0000],On,1,13.859,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756615,N/A,N/A,N/A,N/A,IT=14 ,390105.81,N/A,445.2178,3,27.00,20.435,1.60,N/A,N/A,N/A,211753902.2952,70201649.8653,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,79557.1,0.000,N/A,N/A,N/A
7086,Ref 2,594615.12,4912,0,0.0,27.0,21.02997,100.0-1130.0,nan,FTMS + p NSI d Full ms2 544.7708@hcd27.00 [100.0000-1130.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,674.3580719,N/A,N/A,N/A,N/A,IT=80 ,38479.562,N/A,544.7708,2,27.00,26.476,1.60,N/A,N/A,N/A,211753905.1614,70201651.7621,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,67548.3,0.000,N/A,N/A,N/A
7087,Ref 2,353689.94,3692,0,0.0,27.0,21.031799,100.0-1170.0,nan,FTMS + p NSI d Full ms2 563.2770@hcd27.00 [100.0000-1170.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,244.1654659,N/A,N/A,N/A,N/A,IT=80 ,49458.879,N/A,563.2771,2,27.00,27.375,1.60,N/A,N/A,N/A,211753911.6304,70201656.0531,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,40443.7,0.000,N/A,N/A,N/A
7088,Ref 2,1202287.4,8608,0,0.0,27.0,21.03361,100.0-1135.0,nan,FTMS + p NSI d Full ms2 364.8537@hcd27.00 [100.0000-1135.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1022038,N/A,N/A,N/A,N/A,IT=80 ,74393.258,N/A,364.8537,3,27.00,16.747,1.60,N/A,N/A,N/A,211753890.5844,70201642.0958,N/A,N/A,-4.91,-0.08,-0.07,0.04,0,N/A,128624.1,0.000,N/A,N/A,N/A
7089,Ref 2,627370.62,5304,0,0.0,27.0,21.035439,100.0-1115.0,nan,FTMS + p NSI d Full ms2 536.2878@hcd27.00 [100.0000-1115.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,149.0742475,N/A,N/A,N/A,N/A,IT=80 ,41299.242,N/A,536.2878,2,27.00,26.064,1.60,N/A,N/A,N/A,211753905.1054,70201651.7331,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,67782.8,0.000,N/A,N/A,N/A
7090,Ref 2,411619.44,4172,0,0.0,27.0,21.037268,100.0-1065.0,nan,FTMS + p NSI d Full ms2 513.7766@hcd27.00 [100.0000-1065.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1647308,N/A,N/A,N/A,N/A,IT=80 ,66305.5,N/A,513.7766,2,27.00,24.970,1.60,N/A,N/A,N/A,211753909.8577,70201654.8794,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,47871.4,0.000,N/A,N/A,N/A
7091,Ref 2,405060.25,3364,0,0.0,27.0,21.039097,100.0-1215.0,nan,FTMS + p NSI d Full ms2 587.2369@hcd27.00 [100.0000-1215.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,247.1068241,N/A,N/A,N/A,N/A,IT=80 ,37993.262,N/A,587.2369,2,27.00,28.540,1.60,N/A,N/A,N/A,211753910.4546,70201655.2645,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,45370.2,0.000,N/A,N/A,N/A
7093,Ref 2,523510.03,4800,0,0.0,27.0,21.042693,100.0-1250.0,nan,FTMS + p NSI d Full ms2 602.3116@hcd27.00 [100.0000-1250.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,603.3086072,N/A,N/A,N/A,N/A,IT=80 ,34811.836,N/A,0.0000,2,27.00,29.272,1.60,N/A,N/A,N/A,211753907.6661,70201653.4247,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,57053.7,0.000,N/A,N/A,N/A
7094,Ref 2,867461.12,6496,0,0.0,27.0,21.044522,100.0-1060.0,nan,FTMS + p NSI d Full ms2 510.2364@hcd27.00 [100.0000-1060.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,143.0814524,N/A,N/A,N/A,N/A,IT=80 ,51127.801,N/A,0.0000,2,27.00,24.797,1.60,N/A,N/A,N/A,211753899.7993,70201648.2056,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,90014.5,0.000,N/A,N/A,N/A
7095,Ref 2,2228921.8,7204,0,0.0,27.0,21.045639,100.0-855.0,nan,FTMS + p NSI d Full ms2 409.2423@hcd27.00 [100.0000-855.0000],On,1,38.219,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,197.1285209,N/A,N/A,N/A,N/A,IT=38 ,109139.98,N/A,409.2423,2,27.00,19.889,1.60,N/A,N/A,N/A,211753894.7666,70201644.8728,N/A,N/A,-4.91,-0.08,-0.06,0.04,0,N/A,111100.9,0.000,N/A,N/A,N/A
7096,Ref 2,1086135.2,5784,0,0.0,27.0,21.04682,100.0-1435.0,nan,FTMS + p NSI d Full ms2 461.9062@hcd27.00 [100.0000-1435.0000],On,1,42.153,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,372.2237925,N/A,N/A,N/A,N/A,IT=42 ,72295.445,N/A,461.9069,3,27.00,21.201,1.60,N/A,N/A,N/A,211753905.8501,70201652.2158,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,64662.6,0.000,N/A,N/A,N/A
7097,Ref 2,787082.38,5340,0,0.0,27.0,21.048572,100.0-880.0,nan,FTMS + p NSI d Full ms2 422.6878@hcd27.00 [100.0000-880.0000],On,1,76.362,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,204.0977232,N/A,N/A,N/A,N/A,IT=76 ,52442.695,N/A,422.6878,2,27.00,20.543,1.60,N/A,N/A,N/A,211753901.2920,70201649.1963,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,83760.6,0.000,N/A,N/A,N/A
7098,Ref 2,641896.12,4700,0,0.0,27.0,21.050401,100.0-1115.0,nan,FTMS + p NSI d Full ms2 536.2208@hcd27.00 [100.0000-1115.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,149.0741793,N/A,N/A,N/A,N/A,IT=80 ,65748.906,N/A,536.2208,2,27.00,26.060,1.60,N/A,N/A,N/A,211753904.8223,70201651.5422,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,68968.9,0.000,N/A,N/A,N/A
7099,Ref 2,692705.06,4108,0,0.0,27.0,21.052231,100.0-1325.0,nan,FTMS + p NSI d Full ms2 640.3303@hcd27.00 [100.0000-1325.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.075668,N/A,N/A,N/A,N/A,IT=80 ,123167.13,N/A,640.3303,2,27.00,31.120,1.60,N/A,N/A,N/A,211753904.4548,70201651.2990,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,70508.5,0.000,N/A,N/A,N/A
7100,Ref 2,510080.03,4252,0,0.0,27.0,21.05406,100.0-1175.0,nan,FTMS + p NSI d Full ms2 567.7936@hcd27.00 [100.0000-1175.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,186.1236151,N/A,N/A,N/A,N/A,IT=80 ,103477.09,N/A,567.7936,2,27.00,27.595,1.60,N/A,N/A,N/A,211753907.7163,70201653.4517,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,56843.3,0.000,N/A,N/A,N/A
7101,Ref 2,113697.12,2316,0,0.0,27.0,21.055887,100.0-1260.0,nan,FTMS + p NSI d Full ms2 609.3054@hcd27.00 [100.0000-1260.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,609.2644057,N/A,N/A,N/A,N/A,IT=80 ,9247.2441,N/A,609.3050,2,27.00,29.612,1.60,N/A,N/A,N/A,211753917.4242,70201659.8983,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,16168.4,0.000,N/A,N/A,N/A
7102,Ref 2,2226443.0,3740,0,0.0,27.0,21.056864,100.0-870.0,nan,FTMS + p NSI d Full ms2 416.2498@hcd27.00 [100.0000-870.0000],On,1,29.911,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,185.1282351,N/A,N/A,N/A,N/A,IT=30 ,513490.09,N/A,0.0000,2,27.00,20.230,1.60,N/A,N/A,N/A,211753899.2692,70201647.8531,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,92235.7,0.000,N/A,N/A,N/A
7104,Ref 2,1252652.2,5936,0,0.0,27.0,21.060466,100.0-1505.0,nan,FTMS + p NSI d Full ms2 484.9037@hcd27.00 [100.0000-1505.0000],On,1,63.228,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0756262,N/A,N/A,N/A,N/A,IT=63 ,312948.69,N/A,0.0000,3,27.00,22.257,1.60,N/A,N/A,N/A,211753897.0073,70201646.3542,N/A,N/A,-4.91,-0.08,-0.06,0.04,0,N/A,101712.8,0.000,N/A,N/A,N/A
7105,Ref 2,271945.25,3516,0,0.0,27.0,21.062318,100.0-1435.0,nan,FTMS + p NSI d Full ms2 693.8229@hcd27.00 [100.0000-1435.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,169.1334338,N/A,N/A,N/A,N/A,IT=80 ,39446.879,N/A,0.0000,2,27.00,33.720,1.60,N/A,N/A,N/A,211753914.6962,70201658.0924,N/A,N/A,-4.91,-0.08,-0.02,0.04,0,N/A,27598.7,0.000,N/A,N/A,N/A
7106,Ref 2,626297.62,4632,0,0.0,27.0,21.064151,100.0-1080.0,nan,FTMS + p NSI d Full ms2 520.2625@hcd27.00 [100.0000-1080.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,740.3693774,N/A,N/A,N/A,N/A,IT=80 ,67502.672,N/A,520.2625,2,27.00,25.285,1.60,N/A,N/A,N/A,211753904.9693,70201651.6256,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,68353.2,0.000,N/A,N/A,N/A
7107,Ref 2,1121116.8,7224,0,0.0,27.0,21.065928,100.0-755.0,nan,FTMS + p NSI d Full ms2 361.2156@hcd27.00 [100.0000-755.0000],On,1,77.965,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,147.1126956,N/A,N/A,N/A,N/A,IT=78 ,89913.805,N/A,361.2156,2,27.00,17.555,1.60,N/A,N/A,N/A,211753893.6571,70201644.1374,N/A,N/A,-4.91,-0.08,-0.07,0.04,0,N/A,115749.5,0.000,N/A,N/A,N/A
7108,Ref 2,762632.12,4560,0,0.0,27.0,21.06778,100.0-1550.0,nan,FTMS + p NSI d Full ms2 750.3473@hcd27.00 [100.0000-1550.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,136.0757044,N/A,N/A,N/A,N/A,IT=80 ,133423.14,N/A,750.3473,2,27.00,36.467,1.60,N/A,N/A,N/A,211753903.4094,70201650.5987,N/A,N/A,-4.91,-0.08,-0.04,0.04,0,N/A,74888.8,0.000,N/A,N/A,N/A
7109,Ref 2,445802.59,3684,0,0.0,27.0,21.06961,100.0-1205.0,nan,FTMS + p NSI d Full ms2 580.7806@hcd27.00 [100.0000-1205.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,203.066163,N/A,N/A,N/A,N/A,IT=80 ,42270.66,N/A,580.7806,2,27.00,28.226,1.60,N/A,N/A,N/A,211753910.0326,70201655.0033,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,47138.2,0.000,N/A,N/A,N/A
7110,Ref 2,1006257.6,4740,0,0.0,27.0,21.071439,100.0-1135.0,nan,FTMS + p NSI d Full ms2 547.2367@hcd27.00 [100.0000-1135.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,189.0869142,N/A,N/A,N/A,N/A,IT=80 ,118748.24,N/A,547.2367,2,27.00,26.596,1.60,N/A,N/A,N/A,211753896.8955,70201646.2790,N/A,N/A,-4.91,-0.08,-0.06,0.04,0,N/A,102181.1,0.000,N/A,N/A,N/A
7111,Ref 2,940738.56,7236,0,0.0,27.0,21.073249,100.0-795.0,nan,FTMS + p NSI d Full ms2 381.1822@hcd27.00 [100.0000-795.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,120.0808641,N/A,N/A,N/A,N/A,IT=80 ,67371.531,N/A,381.1822,2,27.00,18.525,1.60,N/A,N/A,N/A,211753897.7780,70201646.8594,N/A,N/A,-4.91,-0.08,-0.06,0.04,0,N/A,98483.4,0.000,N/A,N/A,N/A
7112,Ref 2,100002.68,1716,0,0.0,27.0,21.075078,100.0-1225.0,nan,FTMS + p NSI d Full ms2 591.8104@hcd27.00 [100.0000-1225.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,110.0714038,N/A,N/A,N/A,N/A,IT=80 ,22370.84,N/A,591.8105,2,27.00,28.762,1.60,N/A,N/A,N/A,211753916.5737,70201659.3251,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,19731.9,0.000,N/A,N/A,N/A
7113,Ref 2,142431.0,1728,0,0.0,27.0,21.07693,100.0-1500.0,nan,FTMS + p NSI d Full ms2 726.8532@hcd27.00 [100.0000-1500.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,129.1022113,N/A,N/A,N/A,N/A,IT=80 ,33889.203,N/A,726.8532,2,27.00,35.325,1.60,N/A,N/A,N/A,211753916.5517,70201659.3109,N/A,N/A,-4.91,-0.08,-0.01,0.04,0,N/A,19824.2,0.000,N/A,N/A,N/A
7115,Ref 2,774752.81,6496,0,0.0,27.0,21.080535,100.0-915.0,nan,FTMS + p NSI d Full ms2 439.2553@hcd27.00 [100.0000-915.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,144.0805595,N/A,N/A,N/A,N/A,IT=80 ,39626.645,N/A,0.0000,2,27.00,21.348,1.60,N/A,N/A,N/A,211753900.9218,70201648.9557,N/A,N/A,-4.91,-0.08,-0.05,0.04,0,N/A,85311.5,0.000,N/A,N/A,N/A
7116,Ref 2,581072.5,4028,0,0.0,27.0,21.082364,100.0-1280.0,nan,FTMS + p NSI d Full ms2 617.3242@hcd27.00 [100.0000-1280.0000],On,1,80.000,N/A,HigherEnergyCollisionalDissociation,MassAnalyzerFTMS,Any,617.3288311,N/A,N/A,N/A,N/A,IT=80 ,119078.3,N/A,0.0000,2,27.00,30.002,1.60,N/A,N/A,N/A,211753907.0797,70201653.0326,N/A,N/A,-4.91,-0.08,-0.03,0.04,0,N/A,59510.5,-0.020,N/A,N/A,N/A
