Scan Number,RAW File,Ion Injection Time (ms),Total Number of Peaks,Total Ion Current,Retention Time (min),Base Peak Intensity,Base Peak Mass,Multi Inject Info,Multiple Injection
21099,UP 2,33.884,80784,71217792.0,48.616867,6000501.5,560.3246513,IT=17;17 ,ii
21100,UP 2,34.210,78776,69981136.0,48.621013,5719739.0,560.3248027,IT=17;17 ,ii
21103,UP 2,35.024,77480,67720480.0,48.626977,4996930.5,560.3246988,IT=18;18 ,ii
21104,UP 2,37.854,84232,67331616.0,48.631177,4585052.0,560.324927,IT=19;19 ,ii
21106,UP 2,39.220,86256,66264292.0,48.635783,4007996.8,560.3247198,IT=20;20 ,ii
21107,UP 2,37.633,85956,65212864.0,48.639758,3648845.0,560.3247822,IT=19;19 ,ii
21108,UP 2,38.898,84388,63072120.0,48.643944,3280474.0,560.324947,IT=19;19 ,ii
21109,UP 2,40.461,85736,62628160.0,48.648148,3031601.5,560.3250031,IT=20;20 ,ii
21111,UP 2,41.374,89136,63100712.0,48.652775,2688628.0,560.3249145,IT=21;21 ,ii
21112,UP 2,40.577,87932,61202336.0,48.656935,2329064.0,560.3251027,IT=20;20 ,ii
21115,UP 2,42.553,90272,61199060.0,48.663321,2239033.5,391.2842845,IT=21;21 ,ii
21116,UP 2,41.865,89796,61300560.0,48.667496,2370785.5,391.2843309,IT=21;21 ,ii
21119,UP 2,43.303,87744,59582444.0,48.673579,2253360.2,391.2843771,IT=22;22 ,ii
21123,UP 2,42.616,85940,60993044.0,48.681504,2298390.2,391.2842604,IT=21;21 ,ii
21124,UP 2,41.401,90756,62235132.0,48.685675,2285252.2,391.2844253,IT=21;21 ,ii
21130,UP 2,37.951,85888,64389060.0,48.69722,2334965.2,391.2843186,IT=19;19 ,ii
21131,UP 2,35.764,84784,67582896.0,48.701346,2448051.2,391.284319,IT=18;18 ,ii
21137,UP 2,33.960,84940,71768912.0,48.712812,3207200.5,660.840105,IT=17;17 ,ii
21138,UP 2,32.575,77656,72193552.0,48.716933,3595431.2,660.8402996,IT=16;16 ,ii
21143,UP 2,30.526,74556,74377424.0,48.726466,4848716.0,660.8402388,IT=15;15 ,ii
21149,UP 2,27.981,70720,79484560.0,48.737877,6314532.0,660.8400515,IT=14;14 ,ii
21150,UP 2,28.567,72996,80365968.0,48.741997,6466487.5,660.8403095,IT=14;14 ,ii
21152,UP 2,27.923,72068,81823856.0,48.746262,6953184.0,660.8401372,IT=14;14 ,ii
21153,UP 2,27.403,73228,83171232.0,48.750374,7347739.0,660.8403223,IT=14;14 ,ii
21158,UP 2,28.038,72144,82328096.0,48.759908,7547379.0,660.8403947,IT=14;14 ,ii
21162,UP 2,28.453,73588,79477200.0,48.768647,7269616.5,660.8403719,IT=14;14 ,ii
21165,UP 2,29.199,73604,78430352.0,48.774483,7109435.0,660.8403508,IT=15;15 ,ii
21166,UP 2,30.410,75772,79712776.0,48.778449,6985475.5,660.840297,IT=15;15 ,ii
21168,UP 2,30.101,76748,77249320.0,48.782912,6598874.0,660.8402298,IT=15;15 ,ii
21169,UP 2,32.004,75384,75232736.0,48.787074,6266709.0,660.8404065,IT=16;16 ,ii
21171,UP 2,31.980,75136,73307160.0,48.791395,5719944.5,660.8402122,IT=16;16 ,ii
21172,UP 2,34.355,76764,71664512.0,48.795572,5255216.0,660.8403416,IT=17;17 ,ii
21175,UP 2,34.665,80596,68612856.0,48.801791,4412205.5,660.8402224,IT=17;17 ,ii
21176,UP 2,36.935,81524,67904976.0,48.805809,4108645.2,660.8402216,IT=18;18 ,ii
21177,UP 2,36.870,79848,66601076.0,48.80997,3877219.0,660.8404134,IT=18;18 ,ii
21180,UP 2,37.412,82788,64741064.0,48.816257,3083859.5,660.8401843,IT=19;19 ,ii
21181,UP 2,38.867,81924,64825612.0,48.820453,2886603.0,660.8403096,IT=19;19 ,ii
21184,UP 2,37.173,81232,63188932.0,48.82672,2436609.5,660.8404787,IT=19;19 ,ii
21185,UP 2,39.966,82824,61587584.0,48.830928,2321554.0,391.2842745,IT=20;20 ,ii
21190,UP 2,41.197,86176,61701960.0,48.840667,2291038.0,391.2840726,IT=21;21 ,ii
21191,UP 2,39.915,80236,59655416.0,48.844955,2212568.8,391.2842253,IT=20;20 ,ii
21194,UP 2,39.019,82736,62801944.0,48.850967,2433769.5,391.2842751,IT=20;20 ,ii
21198,UP 2,39.539,85144,62412912.0,48.858849,2302081.5,391.2842437,IT=20;20 ,ii
21199,UP 2,39.180,85956,64504620.0,48.863013,2383479.0,391.2842565,IT=20;20 ,ii
21203,UP 2,37.092,79716,67157720.0,48.870844,3045252.2,807.4548808,IT=19;19 ,ii
21204,UP 2,35.769,75096,67500704.0,48.874811,3328936.0,807.4548673,IT=18;18 ,ii
21206,UP 2,35.394,78296,71217504.0,48.879188,3860436.2,807.4546683,IT=18;18 ,ii
21207,UP 2,33.890,76976,72676776.0,48.883315,4459889.0,807.4547963,IT=17;17 ,ii
21209,UP 2,32.350,77092,74681600.0,48.887619,4821753.0,807.4544514,IT=16;16 ,ii
21210,UP 2,31.831,76556,76263128.0,48.891744,5344450.5,807.4545111,IT=16;16 ,ii
21211,UP 2,31.040,76972,79770224.0,48.895692,6018378.5,807.4547951,IT=16;16 ,ii
21215,UP 2,28.403,73512,83500232.0,48.903673,6846448.0,807.4542331,IT=14;14 ,ii
21216,UP 2,28.384,75196,86446608.0,48.907788,7283653.0,807.4545968,IT=14;14 ,ii
21220,UP 2,27.332,69420,87263800.0,48.915434,8049258.0,807.4546547,IT=14;14 ,ii
21224,UP 2,26.504,66304,87413632.0,48.923102,8489377.0,807.4546554,IT=13;13 ,ii
21225,UP 2,26.366,69080,88330648.0,48.927092,8804917.0,807.4548367,IT=13;13 ,ii
21230,UP 2,26.340,69528,89254936.0,48.936575,9059374.0,807.4545645,IT=13;13 ,ii
21231,UP 2,26.486,63636,82987552.0,48.940675,8220438.0,807.4546419,IT=13;13 ,ii
21232,UP 2,28.174,72280,87144120.0,48.944821,8630082.0,807.4549576,IT=14;14 ,ii
21235,UP 2,27.172,70996,84912536.0,48.950958,8217701.0,807.4545744,IT=14;14 ,ii
21236,UP 2,28.950,71964,83831120.0,48.954927,8172584.5,807.4547084,IT=14;14 ,ii
21237,UP 2,30.249,75096,81838824.0,48.959065,7752808.0,807.4550688,IT=15;15 ,ii
21242,UP 2,32.162,77436,76597952.0,48.968656,6341648.5,807.4549568,IT=16;16 ,ii
21245,UP 2,34.337,75356,70459336.0,48.974987,5672898.5,807.4548547,IT=17;17 ,ii
21246,UP 2,35.675,78512,69925864.0,48.979154,5398150.0,807.4547895,IT=18;18 ,ii
21247,UP 2,37.687,79952,65769664.0,48.98336,4767668.5,807.4550486,IT=19;19 ,ii
21250,UP 2,38.118,83052,64835516.0,48.989658,4294779.5,807.4548979,IT=19;19 ,ii
21251,UP 2,40.489,79868,63102708.0,48.99386,3883605.5,807.4548863,IT=20;20 ,ii
21252,UP 2,42.270,84136,61202032.0,48.997891,3515751.2,807.4551171,IT=21;21 ,ii
21253,UP 2,43.742,84512,58741760.0,49.002091,3114299.5,807.4551103,IT=22;22 ,ii
21255,UP 2,46.162,89892,58578820.0,49.00665,2737714.2,807.4548633,IT=23;23 ,ii
21256,UP 2,48.146,91920,55852320.0,49.010858,2355513.0,807.4553138,IT=24;24 ,ii
21259,UP 2,49.553,88300,55030804.0,49.017068,2279703.0,391.2842487,IT=25;25 ,ii
21260,UP 2,50.000,91384,54296208.0,49.021247,2283828.5,391.2842989,IT=25;25 ,ii
21261,UP 2,50.000,91732,53665252.0,49.025418,2257393.2,391.2842584,IT=25;25 ,ii
21264,UP 2,50.000,93612,54116712.0,49.031629,2218230.0,391.2843665,IT=25;25 ,ii
21267,UP 2,50.000,89304,52090132.0,49.038156,2244935.8,391.2842708,IT=25;25 ,ii
21268,UP 2,50.000,84748,52498248.0,49.042329,2245979.2,391.284292,IT=25;25 ,ii
21271,UP 2,50.000,89048,52701332.0,49.048556,2167029.2,391.2841326,IT=25;25 ,ii
21272,UP 2,50.000,89628,53078424.0,49.052737,2128126.0,391.2842193,IT=25;25 ,ii
21276,UP 2,50.000,87968,54158460.0,49.061089,2244197.0,391.2840228,IT=25;25 ,ii
21277,UP 2,50.000,89072,55656636.0,49.065266,2352298.0,391.2840462,IT=25;25 ,ii
21278,UP 2,47.677,85364,55801068.0,49.069397,2360335.8,391.2841647,IT=24;24 ,ii
21282,UP 2,49.021,82172,56095816.0,49.077472,2187681.2,391.2842429,IT=25;25 ,ii
21283,UP 2,47.323,87360,57783684.0,49.081616,2264608.2,391.2841948,IT=24;24 ,ii
21284,UP 2,47.847,83764,56414676.0,49.085805,2227449.5,391.2842803,IT=24;24 ,ii
21287,UP 2,44.284,80028,56792740.0,49.09192,2316377.2,391.2841488,IT=22;22 ,ii
21288,UP 2,41.932,82080,58238600.0,49.096243,2259031.5,391.2841981,IT=21;21 ,ii
21289,UP 2,43.100,76368,57721152.0,49.100441,2385751.0,547.8636115,IT=22;22 ,ii
21293,UP 2,39.669,73640,56936232.0,49.108297,2587390.8,547.8633538,IT=20;20 ,ii
21294,UP 2,40.970,77352,58298288.0,49.112501,2911509.5,547.8634513,IT=20;20 ,ii
21297,UP 2,41.165,75508,57908784.0,49.118828,2888104.0,547.8633582,IT=21;21 ,ii
21298,UP 2,40.347,81768,59528212.0,49.122989,3151373.5,547.8635233,IT=20;20 ,ii
21300,UP 2,40.621,78732,57329760.0,49.127601,3144825.5,547.8633753,IT=20;20 ,ii
21301,UP 2,40.291,76360,57442272.0,49.131778,3092275.2,547.8633625,IT=20;20 ,ii
21302,UP 2,40.689,76436,56093252.0,49.135782,3022444.2,547.8634393,IT=20;20 ,ii
21303,UP 2,40.385,76932,55003072.0,49.139953,2893676.2,547.8634742,IT=20;20 ,ii
21304,UP 2,41.348,74032,54714608.0,49.144153,2947125.8,547.8634631,IT=21;21 ,ii
21305,UP 2,40.881,77348,54932844.0,49.148322,2846721.8,547.8634039,IT=20;20 ,ii
21306,UP 2,41.116,77256,55468644.0,49.15234,2870213.5,547.8633542,IT=21;21 ,ii
21307,UP 2,41.385,79620,54778872.0,49.156536,2558081.5,547.8633614,IT=21;21 ,ii
21308,UP 2,42.273,79548,54790212.0,49.160734,2509070.8,547.8634295,IT=21;21 ,ii
21312,UP 2,45.091,80320,52880272.0,49.16898,2268893.0,391.2842402,IT=23;23 ,ii
21313,UP 2,44.423,84156,52609464.0,49.172986,2312418.5,391.284254,IT=22;22 ,ii
21314,UP 2,44.308,80496,52021844.0,49.177349,2218463.2,391.2842356,IT=22;22 ,ii
21317,UP 2,44.171,75832,51774712.0,49.183494,2246752.2,391.2841519,IT=22;22 ,ii
21318,UP 2,46.212,81104,51325448.0,49.187723,2148731.8,391.2842846,IT=23;23 ,ii
21321,UP 2,46.890,82488,50947204.0,49.194186,2201183.0,391.284204,IT=23;23 ,ii
21322,UP 2,47.736,85340,51677244.0,49.19838,2124775.2,391.2841643,IT=24;24 ,ii
21325,UP 2,45.889,80760,50593428.0,49.204815,2151631.2,391.2842082,IT=23;23 ,ii
21326,UP 2,46.806,84212,50931164.0,49.209005,2296684.0,391.2843465,IT=23;23 ,ii
21330,UP 2,46.438,85456,51415180.0,49.216986,2302443.2,391.2842245,IT=23;23 ,ii
21331,UP 2,46.871,87864,51908100.0,49.220994,2298464.0,391.2842351,IT=23;23 ,ii
21334,UP 2,48.465,87676,49573944.0,49.227465,2170895.2,391.2842573,IT=24;24 ,ii
21335,UP 2,48.744,84508,49307072.0,49.231471,2157664.0,391.2843052,IT=24;24 ,ii
21336,UP 2,50.000,86384,48882556.0,49.235663,2130792.2,391.2843512,IT=25;25 ,ii
21339,UP 2,48.968,86916,50112856.0,49.242123,2200165.8,391.2841816,IT=24;24 ,ii
21340,UP 2,50.000,90392,49717468.0,49.246313,2169142.0,391.2842555,IT=25;25 ,ii
21341,UP 2,48.592,85616,48770316.0,49.250458,2260050.5,391.284347,IT=24;24 ,ii
21346,UP 2,49.716,85732,49311656.0,49.260654,2247261.2,391.2843312,IT=25;25 ,ii
21347,UP 2,47.085,85836,48998960.0,49.265058,2221231.0,391.2843284,IT=24;24 ,ii
21351,UP 2,50.000,88772,49180588.0,49.273456,2319559.8,391.2842185,IT=25;25 ,ii
21352,UP 2,50.000,87740,48326448.0,49.277627,2145371.2,391.2843264,IT=25;25 ,ii
21356,UP 2,50.000,86500,49245336.0,49.285714,2152903.5,391.2842683,IT=25;25 ,ii
21357,UP 2,50.000,90260,49634676.0,49.2899,2156214.5,391.2841879,IT=25;25 ,ii
21359,UP 2,49.560,91568,49856144.0,49.294514,2191138.0,391.2841851,IT=25;25 ,ii
21360,UP 2,50.000,86400,50735856.0,49.298708,2149550.2,391.2842064,IT=25;25 ,ii
21361,UP 2,48.578,86692,50978552.0,49.302852,2282940.8,391.2842737,IT=24;24 ,ii
21364,UP 2,48.359,87436,50409924.0,49.309321,2224383.2,391.2842604,IT=24;24 ,ii
21365,UP 2,49.511,91264,51177980.0,49.313512,2248984.2,391.284196,IT=25;25 ,ii
21366,UP 2,47.696,88544,52203740.0,49.317485,2283163.5,391.2842157,IT=24;24 ,ii
21367,UP 2,47.242,84052,52109380.0,49.321654,2295949.0,391.2842705,IT=24;24 ,ii
21369,UP 2,47.556,84040,51090136.0,49.326229,2237747.0,391.2841566,IT=24;24 ,ii
21370,UP 2,46.751,85048,52172224.0,49.330389,2213295.5,391.2842126,IT=23;23 ,ii
21371,UP 2,47.420,84804,51934668.0,49.334575,2338445.2,391.2841244,IT=24;24 ,ii
21372,UP 2,47.061,81180,51344132.0,49.33857,2230839.8,801.9490207,IT=24;24 ,ii
21375,UP 2,47.842,87536,52187524.0,49.346758,2261216.2,801.9490633,IT=24;24 ,ii
21376,UP 2,46.931,81924,51144352.0,49.350914,2243210.5,801.9491287,IT=23;23 ,ii
21377,UP 2,46.626,78580,50550156.0,49.354914,2300700.8,391.2842453,IT=23;23 ,ii
21380,UP 2,46.889,81064,49452708.0,49.361072,2161857.0,391.2841803,IT=23;23 ,ii
21381,UP 2,47.672,83696,51322480.0,49.365087,2280843.5,391.2841295,IT=24;24 ,ii
21382,UP 2,48.193,84328,50134064.0,49.369274,2336434.5,391.2842881,IT=24;24 ,ii
21383,UP 2,48.394,83012,48010056.0,49.373456,2270151.8,496.2771441,IT=24;24 ,ii
21384,UP 2,50.000,84060,47590080.0,49.37767,2286246.5,391.2842293,IT=25;25 ,ii
21385,UP 2,50.000,86540,48166936.0,49.381672,2222241.0,496.2772034,IT=25;25 ,ii
21388,UP 2,50.000,85704,47845664.0,49.388153,2222666.8,496.2770831,IT=25;25 ,ii
21389,UP 2,50.000,90052,48395588.0,49.392158,2266492.5,496.2770152,IT=25;25 ,ii
21390,UP 2,49.648,84904,49276748.0,49.396326,2272566.5,391.2841608,IT=25;25 ,ii
21391,UP 2,50.000,84040,48510432.0,49.400508,2262463.8,391.2843271,IT=25;25 ,ii
21393,UP 2,50.000,83264,48033924.0,49.405291,2211660.2,391.2841718,IT=25;25 ,ii
21394,UP 2,50.000,83996,48645824.0,49.40946,2195480.5,391.2843109,IT=25;25 ,ii
21396,UP 2,50.000,87560,50101976.0,49.414078,2239646.0,391.2842881,IT=25;25 ,ii
21397,UP 2,49.689,87652,50779880.0,49.418243,2164086.2,391.2842547,IT=25;25 ,ii
21399,UP 2,47.553,82652,51652132.0,49.422807,2284391.2,391.2842623,IT=24;24 ,ii
21400,UP 2,45.884,81152,52277752.0,49.427197,2234018.8,391.2842512,IT=23;23 ,ii
21401,UP 2,43.437,81916,54951684.0,49.431351,2372707.2,391.2842186,IT=22;22 ,ii
21406,UP 2,40.150,78600,57981808.0,49.44103,3494000.2,710.3783919,IT=20;20 ,ii
21407,UP 2,39.627,77884,60744676.0,49.44502,4117840.0,710.3783471,IT=20;20 ,ii
21408,UP 2,39.336,80208,62542464.0,49.449182,4402039.5,710.3784767,IT=20;20 ,ii
21412,UP 2,34.196,71364,66802520.0,49.45727,5514432.5,710.3784228,IT=17;17 ,ii
21413,UP 2,34.289,71384,66394508.0,49.46124,5675248.0,710.3783967,IT=17;17 ,ii
21415,UP 2,32.195,73380,70239736.0,49.465563,6343256.0,710.3782493,IT=16;16 ,ii
21416,UP 2,32.076,71904,72419816.0,49.469692,6776684.0,710.3782033,IT=16;16 ,ii
21417,UP 2,30.849,69668,72270272.0,49.473807,6908279.5,710.3784798,IT=15;15 ,ii
21421,UP 2,28.755,69964,75439776.0,49.481515,7274253.0,710.3781663,IT=14;14 ,ii
21422,UP 2,30.020,70644,76285728.0,49.485651,7509098.0,710.3783521,IT=15;15 ,ii
21426,UP 2,29.450,69440,76283304.0,49.493346,7367403.0,710.3779301,IT=15;15 ,ii
21427,UP 2,28.838,71688,76672760.0,49.497459,7213395.0,710.3782418,IT=14;14 ,ii
21431,UP 2,28.191,68056,76371560.0,49.505398,6790183.0,710.3779966,IT=14;14 ,ii
21432,UP 2,30.648,69152,74326496.0,49.509463,6353356.0,710.3782535,IT=15;15 ,ii
21434,UP 2,29.597,69464,73521712.0,49.513728,5963909.0,710.3777803,IT=15;15 ,ii
21435,UP 2,29.900,71220,73948400.0,49.517871,5595058.0,710.3780775,IT=15;15 ,ii
21436,UP 2,31.292,73808,74039368.0,49.522023,5253151.0,710.3781978,IT=16;16 ,ii
21439,UP 2,31.220,74020,73244592.0,49.528196,4414886.0,710.3782774,IT=16;16 ,ii
21440,UP 2,32.136,72664,71108376.0,49.532342,4221174.5,710.3782706,IT=16;16 ,ii
21444,UP 2,33.238,72132,69286952.0,49.540132,3271804.0,710.3780874,IT=17;17 ,ii
21445,UP 2,33.696,73292,68129000.0,49.544286,2785924.0,710.3782288,IT=17;17 ,ii
21448,UP 2,34.179,73196,67773136.0,49.550507,3045310.0,782.3811382,IT=17;17 ,ii
21449,UP 2,37.344,76824,65032284.0,49.554702,2980400.2,782.3813878,IT=19;19 ,ii
21451,UP 2,36.160,78156,66321244.0,49.559254,3239855.2,782.3812306,IT=18;18 ,ii
21454,UP 2,37.777,77860,62253796.0,49.565575,3249736.2,782.3811759,IT=19;19 ,ii
21455,UP 2,39.023,78588,62325280.0,49.569759,3326046.8,782.3815505,IT=20;20 ,ii
21459,UP 2,40.172,78476,60895856.0,49.57794,3188801.8,782.3813157,IT=20;20 ,ii
21460,UP 2,41.083,82516,60571300.0,49.582127,3089020.0,782.3814056,IT=21;21 ,ii
21462,UP 2,41.861,79844,59297796.0,49.586623,2992374.8,782.3811738,IT=21;21 ,ii
21463,UP 2,42.069,79840,57079248.0,49.590802,2823122.0,782.3815691,IT=21;21 ,ii
21465,UP 2,44.732,85800,55423464.0,49.595323,2658921.8,782.3812806,IT=22;22 ,ii
21466,UP 2,44.900,83888,54552376.0,49.599506,2588974.5,782.3814169,IT=22;22 ,ii
21467,UP 2,45.523,83412,53411640.0,49.603696,2315588.5,391.2842712,IT=23;23 ,ii
21469,UP 2,47.330,85624,51787464.0,49.608281,2205416.0,391.284181,IT=24;24 ,ii
21470,UP 2,50.000,85312,50033272.0,49.6125,2180194.0,391.2842667,IT=25;25 ,ii
21471,UP 2,50.000,89904,50197696.0,49.616669,2250569.2,391.2843314,IT=25;25 ,ii
21474,UP 2,50.000,91752,49245956.0,49.62291,2246656.2,391.2842987,IT=25;25 ,ii
21475,UP 2,50.000,88896,47895136.0,49.626912,2254799.8,391.284184,IT=25;25 ,ii
21476,UP 2,50.000,88440,47089976.0,49.631083,2182972.0,391.2841855,IT=25;25 ,ii
21477,UP 2,50.000,86856,45579396.0,49.635266,2188402.8,391.2844329,IT=25;25 ,ii
21479,UP 2,50.000,88540,46187604.0,49.640039,2215187.8,391.2843113,IT=25;25 ,ii
21480,UP 2,50.000,86872,44734664.0,49.644221,2220356.5,391.2844121,IT=25;25 ,ii
21483,UP 2,50.000,85580,44170792.0,49.650743,2088473.9,391.2842595,IT=25;25 ,ii
21484,UP 2,50.000,89572,45180828.0,49.654912,2241907.5,391.2843055,IT=25;25 ,ii
21485,UP 2,50.000,83132,43770376.0,49.658922,2182021.8,391.2842131,IT=25;25 ,ii
21486,UP 2,50.000,86840,46212840.0,49.663093,2254106.0,391.2843376,IT=25;25 ,ii
21491,UP 2,50.000,88932,45088596.0,49.673297,2315096.2,391.2842948,IT=25;25 ,ii
21492,UP 2,50.000,89412,44667952.0,49.677756,2195594.2,391.2843742,IT=25;25 ,ii
21496,UP 2,50.000,86044,44655632.0,49.685787,2177556.2,391.2842447,IT=25;25 ,ii
21497,UP 2,50.000,83720,44282832.0,49.689958,2166333.2,391.2843448,IT=25;25 ,ii
21499,UP 2,50.000,84940,44958216.0,49.694568,2181802.0,391.2841575,IT=25;25 ,ii
21500,UP 2,50.000,84348,45218428.0,49.698753,2139428.2,391.2842139,IT=25;25 ,ii
21501,UP 2,50.000,87180,45995752.0,49.70292,2155408.2,391.2842957,IT=25;25 ,ii
21504,UP 2,50.000,88360,46600740.0,49.709447,2175370.0,391.2842428,IT=25;25 ,ii
21505,UP 2,50.000,85412,45948364.0,49.713616,2240772.0,391.2842562,IT=25;25 ,ii
21507,UP 2,48.310,84240,46656996.0,49.718382,2245102.0,391.2841249,IT=24;24 ,ii
21508,UP 2,49.997,84772,46494664.0,49.722418,2227120.5,391.2841908,IT=25;25 ,ii
21509,UP 2,50.000,83496,45691488.0,49.726593,2230462.0,582.3743584,IT=25;25 ,ii
21510,UP 2,50.000,87336,46494312.0,49.730768,2192656.2,391.2842397,IT=25;25 ,ii
21512,UP 2,50.000,85756,45047168.0,49.735576,2180796.0,582.3742651,IT=25;25 ,ii
21513,UP 2,50.000,82412,45148268.0,49.739751,2218090.2,391.2842099,IT=25;25 ,ii
21514,UP 2,50.000,81736,45020940.0,49.743766,2195692.5,391.284266,IT=25;25 ,ii
21515,UP 2,50.000,81764,44915412.0,49.747932,2238804.5,391.2842555,IT=25;25 ,ii
21516,UP 2,50.000,88156,44544976.0,49.752105,2234842.0,391.2843369,IT=25;25 ,ii
21518,UP 2,50.000,82808,43891212.0,49.756895,2123717.5,391.2842469,IT=25;25 ,ii
21519,UP 2,50.000,84228,43290092.0,49.761349,2200597.2,391.284363,IT=25;25 ,ii
21521,UP 2,50.000,80084,41274248.0,49.765978,2211544.5,391.2843087,IT=25;25 ,ii
21522,UP 2,50.000,87848,42023680.0,49.770157,2071190.4,391.2843338,IT=25;25 ,ii
21525,UP 2,50.000,82196,39989344.0,49.776645,2055464.0,391.284319,IT=25;25 ,ii
21526,UP 2,50.000,80784,39927044.0,49.780826,2174867.5,391.2842835,IT=25;25 ,ii
21527,UP 2,50.000,83784,39182960.0,49.785001,2216890.2,391.2843538,IT=25;25 ,ii
21528,UP 2,50.000,82220,38247940.0,49.789172,2115808.0,391.2844493,IT=25;25 ,ii
21530,UP 2,50.000,81760,38190004.0,49.793951,2200828.2,391.284323,IT=25;25 ,ii
21531,UP 2,50.000,87984,38049828.0,49.797965,2061838.0,391.284406,IT=25;25 ,ii
21535,UP 2,50.000,82944,36864128.0,49.806326,2092128.0,391.2843084,IT=25;25 ,ii
21536,UP 2,50.000,84576,36608948.0,49.810494,2096422.4,391.2844006,IT=25;25 ,ii
21540,UP 2,50.000,81732,35737816.0,49.81854,2171478.8,391.2843227,IT=25;25 ,ii
21541,UP 2,50.000,78988,33969916.0,49.822711,1980926.2,391.2844018,IT=25;25 ,ii
21542,UP 2,50.000,79512,33935416.0,49.82688,2096270.0,391.2843361,IT=25;25 ,ii
21543,UP 2,50.000,83456,34465128.0,49.831048,2145726.8,391.2843122,IT=25;25 ,ii
21544,UP 2,50.000,83600,34385376.0,49.835048,2159140.0,391.2843798,IT=25;25 ,ii
21545,UP 2,50.000,80428,33335310.0,49.839217,2080303.2,391.2843562,IT=25;25 ,ii
21546,UP 2,50.000,77996,33349036.0,49.843673,2085799.6,391.2843004,IT=25;25 ,ii
21547,UP 2,50.000,82308,32967428.0,49.847842,2084961.9,391.2843315,IT=25;25 ,ii
21548,UP 2,50.000,83072,32814586.0,49.852034,2096590.4,391.2843757,IT=25;25 ,ii
21549,UP 2,50.000,81696,32181932.0,49.856038,2021406.4,391.2842811,IT=25;25 ,ii
21550,UP 2,50.000,78112,31162080.0,49.860209,1992422.5,391.2843001,IT=25;25 ,ii
21551,UP 2,50.000,79952,31570298.0,49.864377,2086325.8,391.2843709,IT=25;25 ,ii
21552,UP 2,50.000,80740,30591412.0,49.868546,1980608.4,391.2843423,IT=25;25 ,ii
21553,UP 2,50.000,77624,30740038.0,49.872546,2140458.8,391.284471,IT=25;25 ,ii
21554,UP 2,50.000,80460,30372064.0,49.876713,2023349.6,391.2843884,IT=25;25 ,ii
21555,UP 2,50.000,80704,30942688.0,49.880884,2097394.5,391.2844451,IT=25;25 ,ii
21558,UP 2,50.000,80408,30380216.0,49.887373,2094293.8,391.2844334,IT=25;25 ,ii
21559,UP 2,50.000,77832,30027276.0,49.891546,2019642.2,391.2844547,IT=25;25 ,ii
21560,UP 2,50.000,79112,29639536.0,49.895715,2125058.0,391.2844129,IT=25;25 ,ii
21561,UP 2,50.000,76352,29533852.0,49.89989,2057906.8,391.2844586,IT=25;25 ,ii
21562,UP 2,50.000,82456,28689726.0,49.903892,2000001.4,391.2845552,IT=25;25 ,ii
21563,UP 2,50.000,82804,29756778.0,49.90806,2022190.5,391.2845069,IT=25;25 ,ii
21564,UP 2,50.000,78880,29761452.0,49.912231,2042848.6,391.2845269,IT=25;25 ,ii
21565,UP 2,50.000,79796,29569876.0,49.916402,2117909.2,391.2845764,IT=25;25 ,ii
21567,UP 2,50.000,80624,29817176.0,49.921181,2102662.8,391.2844538,IT=25;25 ,ii
21568,UP 2,50.000,80492,29279764.0,49.925631,2106170.5,391.2844742,IT=25;25 ,ii
21569,UP 2,50.000,80132,29718244.0,49.9298,2071439.6,391.2845078,IT=25;25 ,ii
21571,UP 2,50.000,76544,28926960.0,49.934425,2019907.0,391.2844441,IT=25;25 ,ii
21572,UP 2,50.000,78752,29623060.0,49.93861,2062317.2,391.2845274,IT=25;25 ,ii
21574,UP 2,50.000,81712,30405176.0,49.943387,2041996.8,391.284506,IT=25;25 ,ii
21575,UP 2,50.000,75892,30226062.0,49.947395,2188247.2,391.2845575,IT=25;25 ,ii
21576,UP 2,50.000,78272,29931750.0,49.951564,2102298.5,391.2845727,IT=25;25 ,ii
21579,UP 2,50.000,80824,31139824.0,49.95805,2131885.0,391.2844713,IT=25;25 ,ii
21580,UP 2,50.000,79564,30591908.0,49.962216,2002735.9,391.2845641,IT=25;25 ,ii
21582,UP 2,50.000,77672,30699268.0,49.966837,2034215.5,391.2844177,IT=25;25 ,ii
21583,UP 2,50.000,78580,30952480.0,49.971006,2045479.6,391.2843731,IT=25;25 ,ii
21584,UP 2,50.000,79416,30300972.0,49.975177,2075914.5,391.2843251,IT=25;25 ,ii
21585,UP 2,50.000,79688,30360244.0,49.979177,2075686.2,391.284525,IT=25;25 ,ii
21587,UP 2,50.000,82496,31108166.0,49.983779,2016011.2,391.284412,IT=25;25 ,ii
21588,UP 2,50.000,77800,30211400.0,49.987952,2020357.9,391.2845123,IT=25;25 ,ii
21591,UP 2,50.000,80028,30810090.0,49.994178,2073695.8,391.2845264,IT=25;25 ,ii
21592,UP 2,50.000,78684,31119132.0,49.998349,2167814.2,391.2844795,IT=25;25 ,ii
21595,UP 2,50.000,83492,31467540.0,50.004581,2022225.2,391.2845159,IT=25;25 ,ii
21596,UP 2,50.000,76596,30399272.0,50.009037,2039496.6,391.2845526,IT=25;25 ,ii
21598,UP 2,50.000,81552,31426242.0,50.013672,2091490.8,391.2844787,IT=25;25 ,ii
21599,UP 2,50.000,82992,31091916.0,50.017841,2032988.2,391.284538,IT=25;25 ,ii
